Id	Label	Category
22	22	Comedy
691	691	Fantasy
48	48	Action
19	19	Comedy
26	26	Animation
124	124	Action
63	63	Drama
64	64	Action
117	117	Action
955	955	Animation
91	91	Drama
92	92	Action
74	74	Drama
193	193	Action
882	882	Action
1121	1121	Comedy
62	62	Action
891	891	Adventure
107	107	Action
82	82	Action
550	550	Sci-Fi
175	175	Action
637	637	Action
257	257	Horror
375	375	Action
584	584	Action
651	651	Action
195	195	Action
904	904	Sci-Fi
685	685	Action
554	554	Action
583	583	Action
595	595	Adventure
674	674	Comedy
916	916	Action
675	675	Comedy
496	496	Action
615	615	Comedy
721	721	Adventure
639	639	Action
570	570	Action
995	995	Horror
558	558	Action
985	985	Action
499	499	Adventure
704	704	Action
911	911	Comedy
602	602	Drama
526	526	Action
928	928	Action
661	661	Sci-Fi
910	910	Action
883	883	Horror
927	927	Drama
200	200	Action
777	777	Action
912	912	Action
763	763	Action
1102	1102	Adventure
374	374	Horror
1604	1604	Horror
918	918	Sci-Fi
2799	2799	Horror
913	913	Horror
884	884	Action
1242	1242	Drama
2959	2959	Horror
