Id	Label	Category
22	22	Comedy
245	245	Comedy
3	3	Drama
3552	3552	Horror
47	47	Drama
755	755	Comedy
0	0	Drama
380	380	Action
44	44	Action
117	117	Action
9	9	Adventure
607	607	Action
5	5	Action
170	170	Comedy
23	23	Drama
703	703	Comedy
64	64	Action
157	157	Drama
1028	1028	Horror
99	99	Comedy
888	888	Action
87	87	Action
183	183	Action
2517	2517	Drama
110	110	Comedy
550	550	Sci-Fi
130	130	Comedy
1923	1923	Drama
235	235	Horror
468	468	Drama
361	361	Drama
795	795	Comedy
355	355	Drama
1847	1847	Drama
444	444	Comedy
1464	1464	Comedy
993	993	Horror
459	459	Comedy
2624	2624	Drama
195	195	Action
1392	1392	Drama
657	657	Action
1852	1852	Comedy
1841	1841	Musical
695	695	Adventure
1785	1785	Drama
752	752	Comedy
1583	1583	Comedy
745	745	Drama
1018	1018	Action
793	793	Comedy
2038	2038	Musical
809	809	Comedy
1126	1126	Comedy
1578	1578	Comedy
940	940	Animation
7	7	Comedy
1060	1060	Comedy
1300	1300	Drama
1421	1421	Comedy
1501	1501	Action
1790	1790	Action
1886	1886	Comedy
3599	3599	Comedy
3206	3206	Comedy
3229	3229	Horror
3376	3376	Drama
