Source	Target	Weight
44	811	1.0
43	242	1.0
48	414	1.0
39	271	1.0
26	99	1.0
15	87	1.0
23	138	1.0
64	330	1.0
157	75	1.0
99	15	1.0
121	44	1.0
87	468	1.0
67	902	1.0
110	755	1.0
124	39	1.0
92	453	1.0
141	375	1.0
138	1536	1.0
107	1045	1.0
75	255	1.0
140	114	1.0
145	378	1.0
114	1535	1.0
156	89	1.0
111	140	1.0
58	650	1.0
118	58	1.0
65	60	1.0
89	145	1.0
150	23	1.0
102	587	1.0
60	1039	1.0
153	2916	1.0
82	1251	1.0
172	121	1.0
175	2236	1.0
179	150	1.0
165	26	1.0
271	322	1.0
248	731	1.0
322	110	1.0
242	768	1.0
255	172	1.0
236	791	1.0
330	165	1.0
346	760	1.0
444	92	1.0
375	236	1.0
384	124	1.0
453	463	1.0
404	65	1.0
414	248	1.0
474	372	1.0
487	48	1.0
463	175	1.0
372	67	1.0
482	157	1.0
460	107	1.0
468	444	1.0
648	530	1.0
650	648	1.0
713	404	1.0
587	713	1.0
530	153	1.0
200	482	1.0
731	384	1.0
768	377	1.0
766	102	1.0
378	111	1.0
791	156	1.0
795	64	1.0
902	346	1.0
903	460	1.0
1018	118	1.0
377	141	1.0
1034	1073	1.0
1073	1861	1.0
1045	1034	1.0
1039	1018	1.0
1251	487	1.0
760	903	1.0
1488	766	1.0
1536	200	1.0
1535	1488	1.0
755	474	1.0
1861	43	1.0
2236	82	1.0
2916	179	1.0
