Source	Target	Weight
22	1509	1.0
27	1501	1.0
7	19	1.0
44	107	1.0
48	121	1.0
26	1678	1.0
19	2183	1.0
13	1607	1.0
20	1150	1.0
10	330	1.0
40	92	1.0
33	757	1.0
120	236	1.0
157	48	1.0
121	110	1.0
126	384	1.0
110	248	1.0
92	141	1.0
141	314	1.0
138	7	1.0
107	2774	1.0
75	64	1.0
175	1017	1.0
179	126	1.0
163	26	1.0
191	33	1.0
271	272	1.0
248	40	1.0
242	271	1.0
272	1199	1.0
213	10	1.0
306	508	1.0
314	179	1.0
236	27	1.0
365	524	1.0
360	22	1.0
330	191	1.0
367	360	1.0
336	20	1.0
384	306	1.0
488	579	1.0
479	242	1.0
508	479	1.0
579	1755	1.0
524	175	1.0
194	163	1.0
1017	488	1.0
1150	138	1.0
1199	367	1.0
757	157	1.0
1501	194	1.0
1509	336	1.0
1755	75	1.0
1678	213	1.0
2183	13	1.0
1607	365	1.0
2774	120	1.0
