Source	Target	Weight
22	7	1.0
37	33	1.0
27	1150	1.0
7	19	1.0
0	1638	1.0
9	10	1.0
14	45	1.0
45	354	1.0
26	797	1.0
2	1454	1.0
19	660	1.0
8	343	1.0
23	157	1.0
10	2038	1.0
33	2	1.0
35	617	1.0
25	348	1.0
64	365	1.0
157	121	1.0
99	60	1.0
121	1634	1.0
109	636	1.0
161	109	1.0
126	110	1.0
160	913	1.0
110	1199	1.0
156	666	1.0
112	119	1.0
129	1513	1.0
60	1694	1.0
119	1244	1.0
170	2453	1.0
191	841	1.0
236	849	1.0
357	160	1.0
369	64	1.0
365	364	1.0
364	126	1.0
360	1556	1.0
338	1420	1.0
329	547	1.0
330	1445	1.0
367	488	1.0
343	1843	1.0
354	692	1.0
348	1333	1.0
345	688	1.0
340	516	1.0
410	236	1.0
424	14	1.0
418	338	1.0
426	156	1.0
488	369	1.0
466	426	1.0
548	329	1.0
658	25	1.0
688	1536	1.0
547	1354	1.0
508	2843	1.0
585	588	1.0
666	1417	1.0
516	1023	1.0
692	37	1.0
617	658	1.0
580	799	1.0
512	129	1.0
660	508	1.0
663	1837	1.0
636	367	1.0
566	1114	1.0
588	663	1.0
572	1507	1.0
797	170	1.0
841	360	1.0
799	1213	1.0
789	580	1.0
913	2616	1.0
949	191	1.0
1023	512	1.0
1114	161	1.0
1150	410	1.0
1277	589	1.0
850	1861	1.0
1213	112	1.0
1199	1560	1.0
1244	850	1.0
1293	330	1.0
1333	1577	1.0
1385	566	1.0
1351	27	1.0
1354	8	1.0
1397	949	1.0
1420	1510	1.0
849	2177	1.0
1417	418	1.0
1445	572	1.0
1454	548	1.0
1475	3388	1.0
1507	1397	1.0
1510	340	1.0
1513	789	1.0
1536	2582	1.0
1556	1938	1.0
1577	585	1.0
1560	1351	1.0
1634	345	1.0
1638	26	1.0
1694	23	1.0
1837	1385	1.0
1843	1293	1.0
1861	2603	1.0
2038	424	1.0
1938	35	1.0
2177	466	1.0
1615	1277	1.0
2453	2886	1.0
2582	9	1.0
2603	2849	1.0
2616	1615	1.0
2843	357	1.0
2849	1475	1.0
2886	99	1.0
2961	22	1.0
3388	2961	1.0
