Id	Label	Category
22	22	Comedy
1053	1053	Comedy
27	27	Drama
479	479	Drama
0	0	Drama
23	23	Drama
45	45	Animation
157	157	Drama
99	99	Comedy
121	121	Drama
146	146	Action
87	87	Action
126	126	Comedy
81	81	Drama
415	415	Action
154	154	Comedy
72	72	Comedy
116	116	Adventure
449	449	Drama
77	77	Drama
394	394	Drama
85	85	Comedy
844	844	Drama
248	248	Drama
160	160	Comedy
110	110	Comedy
385	385	Drama
453	453	Drama
138	138	Action
488	488	Comedy
317	317	Drama
107	107	Action
613	613	Comedy
75	75	Action
468	468	Drama
302	302	Comedy
376	376	Action
472	472	Drama
323	323	Drama
986	986	Drama
250	250	Drama
1199	1199	Comedy
312	312	Drama
2703	2703	Comedy
272	272	Comedy
1839	1839	Drama
236	236	Action
456	456	Action
357	357	Drama
336	336	Comedy
386	386	Drama
1060	1060	Comedy
556	556	Drama
384	384	Drama
400	400	Drama
533	533	Drama
1653	1653	Drama
790	790	Comedy
407	407	Drama
829	829	Drama
2927	2927	Horror
448	448	Drama
821	821	Comedy
411	411	Drama
405	405	Drama
2360	2360	Horror
1366	1366	Horror
478	478	Comedy
475	475	Comedy
469	469	Drama
641	641	Drama
612	612	Comedy
1806	1806	Comedy
1595	1595	Horror
982	982	Drama
1205	1205	Comedy
1040	1040	Comedy
757	757	Comedy
1771	1771	Drama
