Source	Target	Weight
3	381	1.0
43	235	1.0
64	800	1.0
99	170	1.0
67	243	1.0
126	43	1.0
68	846	1.0
170	302	1.0
302	456	1.0
212	3349	1.0
321	459	1.0
315	726	1.0
273	446	1.0
243	327	1.0
253	2155	1.0
235	811	1.0
346	902	1.0
327	669	1.0
456	315	1.0
381	273	1.0
445	126	1.0
448	445	1.0
452	68	1.0
446	67	1.0
463	829	1.0
372	1536	1.0
482	253	1.0
460	814	1.0
464	1736	1.0
459	1101	1.0
700	2531	1.0
669	1009	1.0
637	3396	1.0
746	212	1.0
726	460	1.0
793	99	1.0
814	2297	1.0
803	637	1.0
799	64	1.0
811	372	1.0
829	2094	1.0
902	793	1.0
846	3	1.0
1009	2205	1.0
1101	1518	1.0
1148	448	1.0
1197	463	1.0
1518	1531	1.0
1536	464	1.0
1531	452	1.0
1736	746	1.0
2094	482	1.0
2155	799	1.0
2205	1148	1.0
2297	321	1.0
2531	346	1.0
3349	803	1.0
3396	1197	1.0
