Source	Target	Weight
44	58	1.0
48	411	1.0
23	3101	1.0
64	658	1.0
121	2288	1.0
87	136	1.0
81	279	1.0
128	380	1.0
124	62	1.0
92	472	1.0
136	23	1.0
62	114	1.0
75	376	1.0
140	378	1.0
114	836	1.0
88	458	1.0
111	171	1.0
58	87	1.0
118	119	1.0
65	816	1.0
150	75	1.0
93	26	1.0
119	830	1.0
76	456	1.0
82	1495	1.0
66	1034	1.0
171	375	1.0
279	377	1.0
236	906	1.0
375	1487	1.0
440	88	1.0
376	48	1.0
379	236	1.0
456	710	1.0
382	496	1.0
411	44	1.0
435	92	1.0
473	435	1.0
380	707	1.0
472	81	1.0
458	473	1.0
607	373	1.0
658	121	1.0
707	607	1.0
193	374	1.0
197	883	1.0
508	140	1.0
710	958	1.0
594	3604	1.0
534	1403	1.0
591	1314	1.0
496	1477	1.0
593	197	1.0
200	93	1.0
766	76	1.0
378	111	1.0
771	382	1.0
808	1761	1.0
807	65	1.0
836	379	1.0
373	878	1.0
816	1502	1.0
791	508	1.0
805	791	1.0
830	2464	1.0
374	534	1.0
865	150	1.0
878	440	1.0
883	1016	1.0
906	805	1.0
971	808	1.0
958	807	1.0
997	1649	1.0
1007	193	1.0
1016	1007	1.0
377	124	1.0
1034	865	1.0
1086	118	1.0
1184	1086	1.0
1181	594	1.0
1314	997	1.0
1403	2810	1.0
1502	971	1.0
1477	66	1.0
1495	591	1.0
1487	82	1.0
1649	766	1.0
1761	1686	1.0
1686	1184	1.0
2288	2975	1.0
2464	771	1.0
2810	128	1.0
2975	593	1.0
3101	200	1.0
3604	64	1.0
