Id	Label	Category
0	0	Drama
607	607	Action
44	44	Action
1031	1031	Horror
14	14	Musical
1594	1594	Horror
1	1	Animation
175	175	Action
50	50	Animation
370	370	Comedy
15	15	Comedy
250	250	Drama
5	5	Action
596	596	Adventure
4	4	Animation
1795	1795	Animation
64	64	Action
2916	2916	Horror
99	99	Comedy
637	637	Action
87	87	Action
80	80	Adventure
117	117	Action
92	92	Action
67	67	Action
2006	2006	Action
126	126	Comedy
301	301	Comedy
276	276	Drama
107	107	Action
2483	2483	Documentary
89	89	Action
902	902	Action
68	68	Action
1731	1731	Comedy
82	82	Action
461	461	Comedy
164	164	Comedy
591	591	Action
174	174	Action
170	170	Comedy
302	302	Comedy
1793	1793	Horror
1724	1724	Adventure
212	212	Comedy
829	829	Drama
315	315	Drama
247	247	Horror
271	271	Comedy
808	808	Action
273	273	Drama
243	243	Comedy
239	239	Horror
670	670	Adventure
253	253	Action
448	448	Drama
268	268	Action
2183	2183	Horror
285	285	Comedy
221	221	Animation
235	235	Horror
1836	1836	Drama
392	392	Drama
201	201	Adventure
933	933	Action
1473	1473	Comedy
356	356	Drama
1087	1087	Horror
346	346	Action
803	803	Comedy
983	983	Adventure
456	456	Action
381	381	Drama
1023	1023	Comedy
453	453	Drama
1121	1121	Comedy
409	409	Drama
1034	1034	Action
401	401	Drama
811	811	Action
834	834	Comedy
452	452	Drama
717	717	Action
446	446	Drama
654	654	Adventure
372	372	Action
482	482	Action
460	460	Drama
468	468	Drama
459	459	Comedy
542	542	Comedy
1101	1101	Action
669	669	Comedy
1009	1009	Comedy
713	713	Action
1012	1012	Action
200	200	Action
793	793	Comedy
726	726	Horror
814	814	Comedy
774	774	Adventure
849	849	Comedy
807	807	Drama
851	851	Animation
800	800	Comedy
1148	1148	Drama
841	841	Animation
799	799	Comedy
913	913	Horror
999	999	Action
3	3	Drama
846	846	Comedy
1796	1796	Drama
850	850	Comedy
1073	1073	Comedy
1532	1532	Sci-Fi
1045	1045	Comedy
2205	2205	Horror
1536	1536	Action
1159	1159	Animation
1694	1694	Drama
1598	1598	Horror
782	782	Sci-Fi
1634	1634	Animation
845	845	Comedy
1705	1705	Animation
2163	2163	Horror
1596	1596	Horror
