Id	Label	Category
18	18	Drama
205	205	Drama
39	39	Drama
913	913	Horror
23	23	Drama
316	316	Horror
33	33	Animation
470	470	Comedy
35	35	Animation
2707	2707	Comedy
34	34	Animation
356	356	Drama
120	120	Action
477	477	Drama
157	157	Drama
99	99	Comedy
745	745	Drama
121	121	Drama
731	731	Documentary
53	53	Drama
1492	1492	Action
67	67	Action
273	273	Drama
84	84	Comedy
986	986	Drama
126	126	Comedy
248	248	Drama
124	124	Action
178	178	Western
92	92	Action
322	322	Animation
138	138	Action
435	435	Action
146	146	Action
1806	1806	Comedy
75	75	Action
3286	3286	Horror
145	145	Action
1098	1098	Comedy
114	114	Action
204	204	Comedy
156	156	Action
88	88	Action
1649	1649	Action
89	89	Action
2553	2553	Drama
302	302	Comedy
212	212	Comedy
373	373	Action
323	323	Drama
242	242	Action
556	556	Drama
381	381	Drama
250	250	Drama
386	386	Drama
317	317	Drama
768	768	Action
290	290	Drama
251	251	Drama
1930	1930	Drama
213	213	Drama
352	352	Comedy
280	280	Drama
307	307	Drama
279	279	Horror
288	288	Comedy
478	478	Comedy
314	314	Comedy
431	431	Drama
236	236	Action
284	284	Animation
361	361	Drama
934	934	Drama
383	383	Drama
375	375	Action
987	987	Action
379	379	Action
1072	1072	Horror
416	416	Drama
2142	2142	Horror
384	384	Drama
451	451	Drama
429	429	Drama
1320	1320	Drama
425	425	Drama
385	385	Drama
401	401	Drama
427	427	Drama
1126	1126	Comedy
395	395	Drama
411	411	Drama
1417	1417	Romance
1357	1357	Horror
483	483	Drama
465	465	Drama
648	648	Action
1025	1025	Action
1452	1452	Comedy
713	713	Action
816	816	Action
587	587	Action
579	579	Comedy
749	749	Drama
811	811	Action
757	757	Comedy
3282	3282	Horror
1351	1351	Drama
2226	2226	Drama
281	281	Drama
1060	1060	Comedy
2566	2566	Drama
1545	1545	Drama
1648	1648	Comedy
2141	2141	Horror
