Source	Target	Weight
31	2625	1.0
47	7	1.0
7	1235	1.0
0	276	1.0
44	1427	1.0
15	917	1.0
120	1953	1.0
157	1439	1.0
99	159	1.0
121	187	1.0
161	868	1.0
117	199	1.0
128	146	1.0
143	1553	1.0
90	651	1.0
95	2276	1.0
159	557	1.0
133	44	1.0
92	128	1.0
141	999	1.0
146	1434	1.0
189	597	1.0
187	602	1.0
190	1352	1.0
170	753	1.0
168	1849	1.0
276	432	1.0
315	157	1.0
271	1000	1.0
243	1022	1.0
257	15	1.0
322	170	1.0
246	161	1.0
251	1504	1.0
279	1666	1.0
361	1054	1.0
432	315	1.0
442	117	1.0
607	980	1.0
557	190	1.0
193	874	1.0
540	197	1.0
573	99	1.0
197	534	1.0
703	573	1.0
618	47	1.0
534	1357	1.0
597	95	1.0
656	986	1.0
651	1680	1.0
602	90	1.0
503	2524	1.0
550	1291	1.0
200	92	1.0
601	361	1.0
762	601	1.0
374	899	1.0
868	656	1.0
917	31	1.0
904	257	1.0
874	1679	1.0
899	1005	1.0
883	168	1.0
980	762	1.0
198	121	1.0
199	200	1.0
986	786	1.0
196	1106	1.0
999	1307	1.0
993	374	1.0
1004	1028	1.0
1028	193	1.0
1022	279	1.0
1001	196	1.0
1016	1412	1.0
1005	540	1.0
1000	1570	1.0
1054	1288	1.0
1106	993	1.0
1092	246	1.0
1140	2801	1.0
786	1455	1.0
1235	143	1.0
1288	1369	1.0
1291	1355	1.0
1307	198	1.0
1305	442	1.0
1336	189	1.0
1345	1606	1.0
1369	1831	1.0
753	271	1.0
1412	2092	1.0
1355	1347	1.0
1357	243	1.0
1365	3388	1.0
1352	322	1.0
1427	3255	1.0
1439	1305	1.0
1434	141	1.0
1455	0	1.0
1504	758	1.0
1553	1320	1.0
1570	1092	1.0
1617	503	1.0
1679	2515	1.0
1680	883	1.0
1320	1016	1.0
1831	2859	1.0
1849	618	1.0
758	904	1.0
1953	607	1.0
2092	251	1.0
2276	120	1.0
1347	1617	1.0
2515	1001	1.0
2524	1004	1.0
2625	1345	1.0
2808	133	1.0
2800	3327	1.0
2859	550	1.0
1666	703	1.0
1606	1365	1.0
3255	2800	1.0
3327	1140	1.0
3388	2808	1.0
