Id	Label	Category
0	0	Drama
849	849	Comedy
44	44	Action
2609	2609	Horror
43	43	Action
902	902	Action
50	50	Animation
372	372	Action
4	4	Animation
788	788	Drama
99	99	Comedy
302	302	Comedy
67	67	Action
202	202	Drama
126	126	Comedy
235	235	Horror
124	124	Action
62	62	Action
92	92	Action
317	317	Drama
677	677	Action
107	107	Action
713	713	Action
89	89	Action
1023	1023	Comedy
150	150	Action
93	93	Action
958	958	Action
125	125	Action
972	972	Action
175	175	Action
471	471	Action
170	170	Comedy
1724	1724	Adventure
315	315	Drama
814	814	Comedy
247	247	Horror
1101	1101	Action
293	293	Drama
273	273	Drama
381	381	Drama
239	239	Horror
243	243	Comedy
797	797	Horror
670	670	Adventure
253	253	Action
883	883	Horror
285	285	Comedy
227	227	Drama
301	301	Comedy
1705	1705	Animation
789	789	Comedy
221	221	Animation
2150	2150	Horror
201	201	Adventure
219	219	Animation
464	464	Drama
242	242	Action
921	921	Comedy
254	254	Sci-Fi
272	272	Comedy
295	295	Comedy
373	373	Action
346	346	Action
444	444	Comedy
2322	2322	Comedy
440	440	Action
1034	1034	Action
456	456	Action
401	401	Drama
392	392	Drama
811	811	Action
448	448	Drama
1213	1213	Drama
452	452	Drama
117	117	Action
473	473	Drama
380	380	Action
745	745	Drama
460	460	Drama
859	859	Sci-Fi
468	468	Drama
782	782	Sci-Fi
459	459	Comedy
479	479	Drama
558	558	Action
668	668	Comedy
544	544	Action
906	906	Sci-Fi
669	669	Comedy
496	496	Action
637	637	Action
726	726	Horror
1612	1612	Horror
1011	1011	Comedy
774	774	Adventure
770	770	Action
793	793	Comedy
1715	1715	Drama
851	851	Animation
803	803	Comedy
841	841	Animation
829	829	Drama
812	812	Comedy
897	897	Comedy
1487	1487	Sci-Fi
2904	2904	Horror
1826	1826	Action
1009	1009	Comedy
1113	1113	Horror
1518	1518	Comedy
1796	1796	Drama
1536	1536	Action
1717	1717	Comedy
1825	1825	Horror
1609	1609	Horror
1935	1935	Drama
2111	2111	Comedy
2190	2190	Horror
2811	2811	Horror
