Id	Label	Category
31	31	Drama
27	27	Drama
2622	2622	Horror
47	47	Drama
1022	1022	Horror
7	7	Comedy
161	161	Drama
44	44	Action
561	561	Adventure
9	9	Adventure
100	100	Drama
48	48	Action
1144	1144	Drama
18	18	Drama
1481	1481	Drama
23	23	Drama
240	240	Comedy
70	70	Drama
432	432	Drama
408	408	Drama
99	99	Comedy
1299	1299	Drama
537	537	Comedy
117	117	Action
2634	2634	Horror
133	133	Comedy
733	733	Comedy
276	276	Drama
247	247	Horror
726	726	Horror
273	273	Drama
1201	1201	Drama
201	201	Adventure
292	292	Drama
732	732	Drama
316	316	Horror
427	427	Drama
279	279	Horror
2150	2150	Horror
361	361	Drama
468	468	Drama
352	352	Comedy
1796	1796	Drama
601	601	Drama
403	403	Action
453	453	Drama
607	607	Action
401	401	Drama
1931	1931	Documentary
193	193	Action
993	993	Horror
582	582	Comedy
654	654	Adventure
669	669	Comedy
1147	1147	Drama
534	534	Horror
576	576	Adventure
1028	1028	Horror
678	678	Adventure
1799	1799	Drama
1675	1675	Drama
745	745	Drama
1409	1409	Drama
825	825	Drama
1370	1370	Drama
899	899	Action
1106	1106	Horror
913	913	Horror
1004	1004	Horror
36	36	Drama
1116	1116	Comedy
1126	1126	Comedy
1140	1140	Horror
1844	1844	Drama
1411	1411	Drama
2803	2803	Horror
2917	2917	Drama
2754	2754	Documentary
2308	2308	Documentary
2866	2866	Documentary
2844	2844	Horror
