Id	Label	Category
22	22	Comedy
693	693	Comedy
27	27	Drama
938	938	Drama
24	24	Romance
516	516	Comedy
44	44	Action
988	988	Action
9	9	Adventure
762	762	Adventure
43	43	Action
1154	1154	Comedy
48	48	Action
183	183	Action
6	6	Action
13	13	Comedy
243	243	Comedy
15	15	Comedy
506	506	Comedy
5	5	Action
94	94	Action
23	23	Drama
1030	1030	Drama
120	120	Action
107	107	Action
64	64	Action
146	146	Action
123	123	Comedy
679	679	Comedy
109	109	Drama
1911	1911	Drama
73	73	Comedy
1369	1369	Drama
87	87	Action
1084	1084	Action
117	117	Action
487	487	Action
128	128	Action
665	665	Action
143	143	Drama
573	573	Comedy
141	141	Action
154	154	Comedy
1326	1326	Comedy
131	131	Action
1105	1105	Action
148	148	Comedy
735	735	Comedy
104	104	Drama
250	250	Drama
116	116	Adventure
1377	1377	Adventure
57	57	Action
967	967	Action
85	85	Comedy
288	288	Comedy
126	126	Comedy
110	110	Comedy
160	160	Comedy
895	895	Drama
124	124	Action
2360	2360	Horror
92	92	Action
479	479	Drama
198	198	Action
138	138	Action
654	654	Adventure
199	199	Action
62	62	Action
471	471	Action
75	75	Action
111	111	Action
105	105	Action
977	977	Action
140	140	Action
175	175	Action
145	145	Action
657	657	Action
156	156	Action
482	482	Action
1527	1527	Action
58	58	Action
1649	1649	Action
113	113	Action
558	558	Action
147	147	Action
119	119	Action
150	150	Action
112	112	Action
1912	1912	Action
144	144	Action
530	530	Action
137	137	Action
2103	2103	Action
68	68	Action
971	971	Action
102	102	Action
1086	1086	Action
60	60	Action
86	86	Action
153	153	Action
704	704	Action
76	76	Action
690	690	Action
82	82	Action
1195	1195	Sci-Fi
125	125	Action
878	878	Action
189	189	Comedy
191	191	Animation
186	186	Comedy
911	911	Comedy
180	180	Action
1029	1029	Horror
185	185	Adventure
1540	1540	Action
172	172	Action
651	651	Action
884	884	Action
179	179	Action
173	173	Action
188	188	Action
1304	1304	Action
184	184	Adventure
517	517	Adventure
176	176	Action
764	764	Adventure
177	177	Action
798	798	Action
166	166	Action
1228	1228	Action
190	190	Comedy
1346	1346	Comedy
162	162	Comedy
1454	1454	Comedy
163	163	Comedy
1352	1352	Comedy
169	169	Comedy
182	182	Comedy
1565	1565	Comedy
168	168	Comedy
718	718	Comedy
165	165	Comedy
1270	1270	Comedy
216	216	Drama
302	302	Comedy
543	543	Comedy
268	268	Action
235	235	Horror
1185	1185	Comedy
201	201	Adventure
655	655	Adventure
1508	1508	Drama
317	317	Drama
204	204	Comedy
1233	1233	Comedy
365	365	Comedy
217	217	Drama
2444	2444	Drama
229	229	Comedy
1157	1157	Comedy
236	236	Action
325	325	Action
238	238	Action
1520	1520	War
244	244	Comedy
1559	1559	Comedy
332	332	Comedy
638	638	Comedy
361	361	Drama
541	541	War
358	358	Adventure
369	369	Drama
342	342	Comedy
1121	1121	Comedy
326	326	Action
339	339	Comedy
2729	2729	Comedy
341	341	Animation
2723	2723	Comedy
328	328	Adventure
2332	2332	Adventure
367	367	Comedy
597	597	Comedy
376	376	Action
356	356	Drama
1243	1243	Drama
353	353	Animation
628	628	Comedy
340	340	Comedy
336	336	Comedy
1150	1150	Comedy
375	375	Action
699	699	Action
440	440	Action
637	637	Action
193	193	Action
379	379	Action
554	554	Action
456	456	Action
544	544	Action
449	449	Drama
493	493	Comedy
384	384	Drama
986	986	Drama
407	407	Drama
1397	1397	Musical
395	395	Drama
418	418	Drama
1463	1463	Comedy
417	417	Drama
771	771	Action
435	435	Action
426	426	Drama
508	508	Comedy
473	473	Drama
625	625	Comedy
380	380	Action
607	607	Action
488	488	Comedy
562	562	Comedy
378	378	Action
478	478	Comedy
1127	1127	Comedy
458	458	Comedy
1240	1240	Comedy
577	577	Comedy
542	542	Comedy
1908	1908	Comedy
758	758	Adventure
1846	1846	Drama
707	707	Comedy
1333	1333	Comedy
659	659	Comedy
540	540	Comedy
1364	1364	Drama
197	197	Action
656	656	Action
1313	1313	Action
648	648	Action
194	194	Action
632	632	Comedy
753	753	Comedy
685	685	Action
703	703	Comedy
523	523	Comedy
200	200	Action
666	666	Comedy
527	527	Action
611	611	Adventure
925	925	Adventure
1541	1541	Action
650	650	Action
1250	1250	Drama
595	595	Adventure
652	652	Comedy
1093	1093	Comedy
564	564	Comedy
1343	1343	Comedy
2356	2356	Horror
674	674	Comedy
1443	1443	Comedy
675	675	Comedy
2358	2358	Sci-Fi
561	561	Adventure
970	970	Adventure
584	584	Action
587	587	Action
631	631	Comedy
1176	1176	Comedy
676	676	Animation
647	647	Comedy
553	553	Comedy
1344	1344	Comedy
507	507	Animation
1778	1778	Comedy
715	715	Comedy
2198	2198	Comedy
682	682	Comedy
821	821	Comedy
721	721	Adventure
719	719	Adventure
570	570	Action
594	594	Animation
499	499	Adventure
935	935	Adventure
664	664	Comedy
852	852	Comedy
1136	1136	Adventure
620	620	Comedy
1209	1209	Comedy
581	581	Action
1627	1627	Action
634	634	Comedy
1146	1146	Comedy
626	626	Comedy
1599	1599	Horror
567	567	Comedy
1073	1073	Comedy
770	770	Action
515	515	Action
1190	1190	Action
560	560	Comedy
1238	1238	Comedy
1076	1076	Comedy
2203	2203	Action
671	671	Comedy
1089	1089	Comedy
714	714	Action
2079	2079	Action
646	646	Comedy
1045	1045	Comedy
672	672	Comedy
1513	1513	Adventure
916	916	Action
683	683	Comedy
725	725	Comedy
502	502	Comedy
697	697	Comedy
1587	1587	Comedy
2354	2354	Comedy
614	614	Action
496	496	Action
635	635	Comedy
2662	2662	Comedy
593	593	Adventure
1310	1310	Adventure
606	606	Comedy
706	706	Comedy
613	613	Comedy
991	991	Action
586	586	Action
945	945	Action
695	695	Adventure
583	583	Action
865	865	Action
615	615	Comedy
954	954	Animation
526	526	Action
1812	1812	Adventure
639	639	Action
1558	1558	Action
513	513	Adventure
576	576	Adventure
678	678	Adventure
616	616	Action
596	596	Adventure
1438	1438	Adventure
509	509	Action
505	505	Action
550	550	Sci-Fi
2256	2256	Action
2345	2345	Action
732	732	Drama
728	728	Comedy
825	825	Drama
785	785	Comedy
766	766	Action
1129	1129	Adventure
1314	1314	Action
781	781	Action
772	772	Action
1224	1224	Comedy
1122	1122	Action
765	765	Adventure
773	773	Adventure
779	779	Adventure
777	777	Action
763	763	Action
778	778	Action
1697	1697	Action
767	767	Adventure
1529	1529	Adventure
799	799	Comedy
2595	2595	Romance
1189	1189	Comedy
1842	1842	War
879	879	Comedy
882	882	Action
1070	1070	Action
1158	1158	Comedy
912	912	Action
2116	2116	Action
928	928	Action
929	929	Action
910	910	Action
983	983	Adventure
2210	2210	Action
942	942	Adventure
196	196	Action
1307	1307	Action
932	932	Action
966	966	Action
1274	1274	Action
974	974	Action
3350	3350	Action
985	985	Action
2845	2845	Action
979	979	Action
2104	2104	Action
965	965	Action
3040	3040	Adventure
940	940	Animation
1117	1117	Comedy
931	931	Animation
943	943	Comedy
1025	1025	Action
992	992	Action
1010	1010	Action
1026	1026	Action
1012	1012	Action
2903	2903	Action
1299	1299	Drama
377	377	Action
1006	1006	Action
1543	1543	Action
1609	1609	Horror
1067	1067	Comedy
1074	1074	Comedy
1083	1083	Comedy
1223	1223	Comedy
1051	1051	Comedy
1149	1149	Comedy
1088	1088	Comedy
1827	1827	Drama
1085	1085	Action
1048	1048	Action
1539	1539	Action
2353	2353	Comedy
1054	1054	Comedy
1113	1113	Horror
1821	1821	Horror
1306	1306	Action
1102	1102	Adventure
1654	1654	Adventure
1118	1118	Action
1533	1533	Action
1329	1329	Comedy
1125	1125	Action
1119	1119	Action
1155	1155	Comedy
1200	1200	Comedy
1404	1404	Comedy
783	783	Drama
1635	1635	Drama
1211	1211	Comedy
1148	1148	Drama
1163	1163	Action
1703	1703	Action
1232	1232	Action
1183	1183	Comedy
2014	2014	Animation
1229	1229	Comedy
1206	1206	Comedy
1187	1187	Action
1181	1181	Action
1573	1573	Animation
1422	1422	Action
1652	1652	Action
1217	1217	Comedy
2546	2546	Comedy
1198	1198	Action
1618	1618	Action
1226	1226	Comedy
1220	1220	Action
2213	2213	Action
1254	1254	Adventure
1199	1199	Comedy
2290	2290	Drama
1186	1186	Comedy
2068	2068	Comedy
1477	1477	Action
1418	1418	Comedy
1309	1309	Action
1586	1586	Comedy
1410	1410	Drama
1489	1489	War
1425	1425	Comedy
1515	1515	Drama
1502	1502	Action
2831	2831	Action
1487	1487	Sci-Fi
1861	1861	Comedy
1523	1523	Action
1925	1925	Action
1624	1624	Romance
1632	1632	Adventure
1621	1621	Action
1626	1626	Action
1644	1644	Animation
2009	2009	Comedy
1768	1768	Comedy
1742	1742	Comedy
2904	2904	Horror
2361	2361	Adventure
1942	1942	Action
2074	2074	Action
1964	1964	Action
1961	1961	Action
2113	2113	Action
2727	2727	Comedy
1978	1978	Animation
2162	2162	Action
2424	2424	Comedy
2348	2348	Action
2124	2124	Animation
2146	2146	Action
2347	2347	Action
848	848	Action
2549	2549	Comedy
3073	3073	Comedy
2857	2857	Comedy
