Source	Target	Weight
47	2143	1.0
7	908	1.0
0	550	1.0
44	472	1.0
5	190	1.0
23	265	1.0
40	432	1.0
29	380	1.0
4	416	1.0
100	541	1.0
157	602	1.0
99	501	1.0
69	100	1.0
121	47	1.0
81	592	1.0
161	40	1.0
152	520	1.0
160	449	1.0
150	1018	1.0
190	152	1.0
183	197	1.0
276	503	1.0
265	69	1.0
361	731	1.0
351	685	1.0
432	1141	1.0
449	2445	1.0
416	648	1.0
380	980	1.0
476	601	1.0
372	559	1.0
480	1553	1.0
472	1097	1.0
475	4	1.0
607	2420	1.0
592	1345	1.0
655	99	1.0
541	537	1.0
197	1846	1.0
501	1028	1.0
648	351	1.0
685	1410	1.0
650	150	1.0
520	372	1.0
640	607	1.0
602	161	1.0
537	480	1.0
503	2792	1.0
550	361	1.0
559	183	1.0
601	655	1.0
731	23	1.0
762	276	1.0
908	1847	1.0
980	476	1.0
1018	640	1.0
1030	81	1.0
1028	7	1.0
1097	784	1.0
1141	121	1.0
1291	29	1.0
1345	475	1.0
1410	650	1.0
784	157	1.0
1553	44	1.0
1831	160	1.0
1847	0	1.0
1846	1030	1.0
2143	762	1.0
2420	1291	1.0
2445	5	1.0
2792	64	1.0
