Id	Label	Category
22	22	Comedy
91	91	Drama
24	24	Romance
153	153	Action
3	3	Drama
67	67	Action
44	44	Action
1813	1813	Comedy
43	43	Action
126	126	Comedy
48	48	Action
87	87	Action
6	6	Action
486	486	Drama
5	5	Action
23	23	Drama
1613	1613	Horror
120	120	Action
1003	1003	Action
64	64	Action
131	131	Action
157	157	Drama
99	99	Comedy
235	235	Horror
121	121	Drama
685	685	Action
117	117	Action
81	81	Drama
745	745	Drama
198	198	Action
695	695	Adventure
124	124	Action
2044	2044	Comedy
392	392	Drama
200	200	Action
92	92	Action
373	373	Action
141	141	Action
197	197	Action
138	138	Action
107	107	Action
75	75	Action
172	172	Action
89	89	Action
268	268	Action
150	150	Action
68	68	Action
60	60	Action
958	958	Action
119	119	Action
1925	1925	Action
916	916	Action
82	82	Action
2175	2175	Horror
175	175	Action
674	674	Comedy
445	445	Drama
300	300	Action
281	281	Drama
809	809	Comedy
236	236	Action
766	766	Action
358	358	Adventure
985	985	Action
325	325	Action
992	992	Action
346	346	Action
746	746	Action
327	327	Action
850	850	Comedy
375	375	Action
721	721	Adventure
799	799	Comedy
811	811	Action
473	473	Drama
932	932	Action
461	461	Comedy
372	372	Action
859	859	Sci-Fi
688	688	Comedy
541	541	War
1177	1177	Drama
583	583	Action
501	501	Adventure
1886	1886	Comedy
648	648	Action
650	650	Action
2441	2441	Drama
494	494	Drama
544	544	Action
777	777	Action
883	883	Horror
675	675	Comedy
713	713	Action
530	530	Action
637	637	Action
2134	2134	Drama
586	586	Action
602	602	Drama
615	615	Comedy
192	192	Action
760	760	Comedy
779	779	Adventure
1888	1888	Drama
793	793	Comedy
194	194	Action
1713	1713	Horror
829	829	Drama
903	903	Action
1859	1859	Comedy
909	909	Action
969	969	Action
199	199	Action
1155	1155	Comedy
1030	1030	Drama
1148	1148	Drama
782	782	Sci-Fi
1449	1449	Comedy
2230	2230	Drama
1626	1626	Action
2895	2895	Action
183	183	Action
