Id	Label	Category
22	22	Comedy
124	124	Action
44	44	Action
317	317	Drama
43	43	Action
550	550	Sci-Fi
48	48	Action
2059	2059	Horror
26	26	Animation
64	64	Action
6	6	Action
1097	1097	Sci-Fi
50	50	Animation
380	380	Action
5	5	Action
918	918	Sci-Fi
23	23	Drama
120	120	Action
10	10	Animation
361	361	Drama
100	100	Drama
891	891	Adventure
618	618	Drama
157	157	Drama
126	126	Comedy
99	99	Comedy
273	273	Drama
109	109	Drama
117	117	Action
91	91	Drama
104	104	Drama
2781	2781	Drama
602	602	Drama
586	586	Action
92	92	Action
62	62	Action
479	479	Drama
107	107	Action
145	145	Action
911	911	Comedy
113	113	Action
928	928	Action
150	150	Action
172	172	Action
60	60	Action
3388	3388	Horror
175	175	Action
558	558	Action
190	190	Comedy
908	908	Sci-Fi
170	170	Comedy
747	747	Comedy
300	300	Action
1109	1109	Comedy
218	218	Drama
969	969	Action
413	413	Adventure
254	254	Sci-Fi
674	674	Comedy
470	470	Comedy
431	431	Drama
539	539	Comedy
677	677	Action
471	471	Action
926	926	Adventure
607	607	Action
542	542	Comedy
707	707	Comedy
665	665	Action
573	573	Comedy
685	685	Action
200	200	Action
904	904	Sci-Fi
544	544	Action
699	699	Action
650	650	Action
1010	1010	Action
692	692	Action
570	570	Action
526	526	Action
675	675	Comedy
584	584	Action
763	763	Action
575	575	Comedy
1790	1790	Action
583	583	Action
553	553	Comedy
1025	1025	Action
721	721	Adventure
713	713	Action
581	581	Action
663	663	Musical
637	637	Action
670	670	Adventure
704	704	Action
797	797	Horror
865	865	Action
967	967	Action
966	966	Action
1013	1013	Action
