Source	Target	Weight
31	92	1.0
27	961	1.0
3	316	1.0
7	450	1.0
44	707	1.0
9	1028	1.0
41	26	1.0
48	255	1.0
42	160	1.0
39	3	1.0
17	44	1.0
45	191	1.0
26	2	1.0
2	993	1.0
19	527	1.0
52	45	1.0
20	757	1.0
5	386	1.0
8	479	1.0
23	121	1.0
40	653	1.0
33	1007	1.0
120	755	1.0
100	17	1.0
157	99	1.0
99	48	1.0
121	157	1.0
87	1666	1.0
161	663	1.0
53	110	1.0
117	243	1.0
143	240	1.0
154	20	1.0
131	459	1.0
80	100	1.0
116	1268	1.0
84	248	1.0
160	41	1.0
110	462	1.0
72	116	1.0
92	3388	1.0
141	146	1.0
146	2917	1.0
114	143	1.0
189	162	1.0
162	250	1.0
170	231	1.0
165	141	1.0
191	986	1.0
315	1568	1.0
243	40	1.0
248	483	1.0
245	419	1.0
240	1271	1.0
323	835	1.0
250	1326	1.0
317	323	1.0
204	475	1.0
316	629	1.0
272	1886	1.0
255	170	1.0
231	84	1.0
361	1604	1.0
369	272	1.0
330	19	1.0
354	662	1.0
346	23	1.0
449	87	1.0
384	361	1.0
419	317	1.0
386	189	1.0
450	385	1.0
385	8	1.0
398	1825	1.0
486	692	1.0
488	315	1.0
459	702	1.0
479	31	1.0
483	245	1.0
470	608	1.0
465	120	1.0
475	33	1.0
462	165	1.0
607	1602	1.0
707	27	1.0
702	488	1.0
197	384	1.0
629	547	1.0
547	1143	1.0
662	1117	1.0
527	742	1.0
692	954	1.0
619	117	1.0
625	1226	1.0
663	9	1.0
537	5	1.0
653	42	1.0
608	1256	1.0
742	52	1.0
735	1839	1.0
836	154	1.0
373	449	1.0
835	373	1.0
953	619	1.0
960	1643	1.0
954	204	1.0
961	953	1.0
986	2067	1.0
1007	1241	1.0
993	537	1.0
1028	80	1.0
1046	53	1.0
1117	330	1.0
1143	354	1.0
1256	486	1.0
1241	7	1.0
1226	470	1.0
1268	960	1.0
1271	398	1.0
1326	131	1.0
757	735	1.0
1568	369	1.0
755	161	1.0
1643	465	1.0
1825	346	1.0
1839	1937	1.0
1886	39	1.0
1937	72	1.0
2067	625	1.0
1602	197	1.0
1604	357	1.0
2917	836	1.0
1666	1046	1.0
3388	607	1.0
