Id	Label	Category
7	7	Comedy
506	506	Comedy
0	0	Drama
928	928	Action
44	44	Action
673	673	Drama
48	48	Action
988	988	Action
17	17	Animation
10	10	Animation
26	26	Animation
2809	2809	Horror
6	6	Action
194	194	Action
50	50	Animation
1645	1645	Animation
46	46	Animation
950	950	Animation
8	8	Animation
157	157	Drama
23	23	Drama
1144	1144	Drama
474	474	Animation
40	40	Animation
33	33	Animation
528	528	Animation
16	16	Animation
221	221	Animation
4	4	Animation
608	608	Animation
120	120	Action
197	197	Action
64	64	Action
54	54	Drama
121	121	Drama
128	128	Action
87	87	Action
75	75	Action
117	117	Action
247	247	Horror
131	131	Action
865	865	Action
67	67	Action
527	527	Action
487	487	Action
57	57	Action
665	665	Action
126	126	Comedy
243	243	Comedy
124	124	Action
92	92	Action
380	380	Action
141	141	Action
1084	1084	Action
138	138	Action
325	325	Action
146	146	Action
471	471	Action
136	136	Action
62	62	Action
583	583	Action
107	107	Action
200	200	Action
114	114	Action
651	651	Action
172	172	Action
199	199	Action
183	183	Action
191	191	Animation
1106	1106	Horror
572	572	Animation
201	201	Adventure
551	551	Animation
299	299	Action
236	236	Action
379	379	Action
648	648	Action
547	547	Animation
193	193	Action
372	372	Action
607	607	Action
548	548	Animation
195	195	Action
198	198	Action
685	685	Action
371	371	Action
520	520	Animation
1025	1025	Action
618	618	Drama
1138	1138	Comedy
692	692	Action
932	932	Action
1311	1311	Action
361	361	Drama
196	196	Action
991	991	Action
1369	1369	Drama
