Source	Target	Weight
31	444	1.0
22	332	1.0
47	121	1.0
44	200	1.0
9	550	1.0
43	488	1.0
48	170	1.0
26	92	1.0
50	476	1.0
5	1508	1.0
23	869	1.0
29	120	1.0
120	757	1.0
64	314	1.0
100	1320	1.0
157	23	1.0
99	2083	1.0
121	157	1.0
161	163	1.0
117	2518	1.0
104	43	1.0
126	110	1.0
110	5	1.0
92	670	1.0
62	1500	1.0
178	334	1.0
170	380	1.0
163	480	1.0
276	322	1.0
302	117	1.0
221	3216	1.0
322	1175	1.0
266	29	1.0
314	613	1.0
332	302	1.0
361	607	1.0
334	372	1.0
444	161	1.0
474	1668	1.0
380	361	1.0
476	1036	1.0
488	986	1.0
372	474	1.0
480	124	1.0
607	9	1.0
193	44	1.0
613	193	1.0
670	62	1.0
550	31	1.0
200	26	1.0
731	2308	1.0
869	100	1.0
986	126	1.0
1036	221	1.0
1175	104	1.0
757	178	1.0
1500	731	1.0
1508	64	1.0
1668	99	1.0
1320	276	1.0
2136	50	1.0
2308	266	1.0
2518	2136	1.0
2083	48	1.0
3216	47	1.0
