Source	Target	Weight
22	26	1.0
27	117	1.0
44	193	1.0
43	496	1.0
26	695	1.0
120	1006	1.0
64	91	1.0
117	651	1.0
91	62	1.0
67	1825	1.0
124	257	1.0
92	1121	1.0
62	1686	1.0
107	27	1.0
145	928	1.0
58	67	1.0
113	865	1.0
150	897	1.0
102	713	1.0
60	884	1.0
82	1010	1.0
125	1184	1.0
172	107	1.0
175	43	1.0
257	918	1.0
268	1705	1.0
317	200	1.0
358	692	1.0
327	2106	1.0
456	2143	1.0
446	268	1.0
482	58	1.0
479	64	1.0
471	145	1.0
542	674	1.0
193	904	1.0
677	2185	1.0
197	1119	1.0
195	479	1.0
685	113	1.0
544	120	1.0
554	685	1.0
595	583	1.0
692	499	1.0
699	985	1.0
674	60	1.0
675	958	1.0
584	542	1.0
713	558	1.0
570	2634	1.0
558	82	1.0
499	2296	1.0
581	1163	1.0
696	1721	1.0
496	1548	1.0
637	554	1.0
586	637	1.0
670	195	1.0
695	899	1.0
583	531	1.0
651	44	1.0
602	317	1.0
615	913	1.0
526	691	1.0
639	661	1.0
661	615	1.0
691	2319	1.0
531	586	1.0
550	22	1.0
200	124	1.0
505	933	1.0
764	1188	1.0
777	912	1.0
799	570	1.0
821	197	1.0
871	602	1.0
904	550	1.0
882	92	1.0
865	471	1.0
899	1097	1.0
912	875	1.0
918	670	1.0
913	584	1.0
920	150	1.0
884	526	1.0
928	639	1.0
897	1195	1.0
916	699	1.0
875	102	1.0
945	446	1.0
958	916	1.0
985	920	1.0
933	1057	1.0
1010	1102	1.0
1029	777	1.0
1006	945	1.0
1057	1538	1.0
1048	782	1.0
1097	882	1.0
1121	871	1.0
1102	1935	1.0
1118	1502	1.0
1119	581	1.0
1163	544	1.0
1188	821	1.0
1184	696	1.0
1195	1118	1.0
753	172	1.0
1502	1630	1.0
1477	677	1.0
1548	358	1.0
1550	1821	1.0
1547	1626	1.0
1533	1759	1.0
1538	2162	1.0
782	2964	1.0
1630	125	1.0
1626	1533	1.0
1705	799	1.0
1721	505	1.0
1775	482	1.0
1686	595	1.0
1759	1048	1.0
1811	848	1.0
1825	327	1.0
1821	1811	1.0
1935	675	1.0
2106	2950	1.0
2162	1547	1.0
2143	175	1.0
848	1775	1.0
2296	1477	1.0
2319	1029	1.0
2596	764	1.0
2634	456	1.0
2950	2596	1.0
2964	1550	1.0
