Id	Label	Category
3	3	Drama
745	745	Drama
43	43	Action
2877	2877	Drama
42	42	Drama
126	126	Comedy
26	26	Animation
15	15	Comedy
19	19	Comedy
883	883	Horror
5	5	Action
168	168	Comedy
23	23	Drama
170	170	Comedy
120	120	Action
2070	2070	Comedy
64	64	Action
1154	1154	Comedy
83	83	Drama
1142	1142	Comedy
100	100	Drama
117	117	Action
157	157	Drama
487	487	Action
733	733	Comedy
135	135	Drama
1192	1192	Comedy
80	80	Adventure
159	159	Comedy
57	57	Action
946	946	Comedy
1598	1598	Horror
172	172	Action
2531	2531	Drama
163	163	Comedy
1369	1369	Drama
169	169	Comedy
243	243	Comedy
1865	1865	Drama
323	323	Drama
249	249	Drama
355	355	Drama
217	217	Drama
352	352	Comedy
332	332	Comedy
361	361	Drama
351	351	Drama
1155	1155	Comedy
369	369	Drama
488	488	Comedy
362	362	Drama
415	415	Action
444	444	Comedy
1813	1813	Comedy
474	474	Animation
461	461	Comedy
1634	1634	Animation
1432	1432	Drama
651	651	Action
607	607	Action
961	961	Comedy
703	703	Comedy
670	670	Adventure
200	200	Action
3121	3121	Drama
1836	1836	Drama
1481	1481	Drama
884	884	Action
1241	1241	Drama
945	945	Action
1886	1886	Comedy
1049	1049	Comedy
786	786	Comedy
1455	1455	Drama
1409	1409	Drama
1470	1470	Comedy
755	755	Comedy
1852	1852	Comedy
3439	3439	Horror
1698	1698	Comedy
2317	2317	Horror
