Source	Target	Weight
40	450	1.0
4	553	1.0
157	2956	1.0
99	1060	1.0
121	1149	1.0
87	1829	1.0
81	235	1.0
67	482	1.0
133	40	1.0
126	999	1.0
110	2199	1.0
130	1544	1.0
150	2486	1.0
60	81	1.0
170	273	1.0
163	203	1.0
302	1398	1.0
271	126	1.0
273	416	1.0
243	677	1.0
235	99	1.0
301	1031	1.0
201	372	1.0
203	271	1.0
295	648	1.0
444	468	1.0
416	1269	1.0
451	742	1.0
450	110	1.0
372	163	1.0
482	903	1.0
468	2285	1.0
475	778	1.0
677	92	1.0
648	1136	1.0
703	733	1.0
650	475	1.0
553	295	1.0
640	3213	1.0
647	1068	1.0
742	302	1.0
733	133	1.0
778	130	1.0
903	1668	1.0
1025	4	1.0
999	703	1.0
997	451	1.0
1031	157	1.0
1068	3225	1.0
1060	1720	1.0
1136	650	1.0
1149	2450	1.0
1269	1025	1.0
1290	201	1.0
753	444	1.0
1404	997	1.0
1398	301	1.0
1544	647	1.0
1668	170	1.0
1720	67	1.0
1829	1404	1.0
2111	87	1.0
2199	753	1.0
2285	2111	1.0
2450	2609	1.0
2486	2816	1.0
2609	60	1.0
2816	640	1.0
2956	243	1.0
3213	1290	1.0
3225	150	1.0
