Source	Target	Weight
47	1504	1.0
7	487	1.0
0	216	1.0
44	703	1.0
9	2041	1.0
41	120	1.0
48	1000	1.0
18	673	1.0
42	12	1.0
39	1830	1.0
26	753	1.0
6	61	1.0
52	702	1.0
50	48	1.0
12	1451	1.0
23	0	1.0
120	39	1.0
70	977	1.0
83	161	1.0
100	1846	1.0
157	9	1.0
69	655	1.0
149	1288	1.0
121	190	1.0
63	44	1.0
109	3585	1.0
73	131	1.0
87	2095	1.0
81	109	1.0
161	1144	1.0
135	3306	1.0
128	653	1.0
143	1369	1.0
94	148	1.0
91	323	1.0
131	1310	1.0
80	74	1.0
152	128	1.0
61	1155	1.0
148	1175	1.0
95	189	1.0
54	573	1.0
103	968	1.0
116	1336	1.0
74	1030	1.0
159	783	1.0
132	629	1.0
79	912	1.0
189	1309	1.0
178	656	1.0
186	835	1.0
180	3013	1.0
190	1028	1.0
183	192	1.0
276	1409	1.0
216	525	1.0
248	1946	1.0
245	860	1.0
260	1757	1.0
322	1282	1.0
323	1553	1.0
361	157	1.0
349	42	1.0
356	970	1.0
337	2188	1.0
333	116	1.0
334	193	1.0
347	183	1.0
346	248	1.0
432	70	1.0
450	1459	1.0
380	2500	1.0
487	149	1.0
472	2508	1.0
607	1838	1.0
655	63	1.0
541	322	1.0
557	1810	1.0
562	1920	1.0
702	1324	1.0
193	87	1.0
693	50	1.0
630	522	1.0
573	334	1.0
700	245	1.0
604	1570	1.0
501	54	1.0
648	730	1.0
629	103	1.0
525	693	1.0
703	2409	1.0
494	857	1.0
618	95	1.0
673	132	1.0
506	1290	1.0
522	73	1.0
636	1455	1.0
656	1440	1.0
602	1235	1.0
537	1004	1.0
503	557	1.0
653	537	1.0
601	361	1.0
549	1138	1.0
733	549	1.0
730	6	1.0
762	1803	1.0
835	3111	1.0
802	501	1.0
860	648	1.0
374	1890	1.0
908	23	1.0
912	180	1.0
857	100	1.0
881	988	1.0
980	7	1.0
198	2092	1.0
988	18	1.0
192	562	1.0
977	908	1.0
970	337	1.0
968	52	1.0
984	2257	1.0
1030	1177	1.0
1004	1635	1.0
1028	503	1.0
1001	2814	1.0
1000	733	1.0
1084	1446	1.0
1095	450	1.0
1138	260	1.0
1155	1840	1.0
783	2377	1.0
1144	984	1.0
1197	602	1.0
1177	636	1.0
1201	1911	1.0
1175	1304	1.0
1235	80	1.0
1288	69	1.0
1290	802	1.0
1282	121	1.0
1310	700	1.0
1307	1372	1.0
1304	41	1.0
1309	607	1.0
1336	1387	1.0
1324	94	1.0
1369	1928	1.0
753	143	1.0
1411	26	1.0
1409	47	1.0
1372	1431	1.0
1402	1429	1.0
1387	1617	1.0
1459	604	1.0
1440	83	1.0
1446	349	1.0
1431	2326	1.0
1429	333	1.0
1441	1411	1.0
1451	1201	1.0
1455	1903	1.0
1504	1441	1.0
1553	374	1.0
1570	2653	1.0
1635	506	1.0
1617	2250	1.0
1622	356	1.0
1757	178	1.0
1846	1860	1.0
1830	494	1.0
1838	2894	1.0
1840	1084	1.0
1810	432	1.0
1928	1095	1.0
1903	630	1.0
1911	881	1.0
1860	1001	1.0
1890	1664	1.0
1920	198	1.0
1946	81	1.0
2041	276	1.0
1803	152	1.0
2092	2771	1.0
2095	91	1.0
2135	618	1.0
2188	2485	1.0
2257	472	1.0
2377	346	1.0
2409	541	1.0
2485	79	1.0
2508	762	1.0
2500	980	1.0
2653	159	1.0
2771	186	1.0
2814	1307	1.0
1664	1402	1.0
2894	380	1.0
2250	347	1.0
3013	601	1.0
3059	1622	1.0
3111	3059	1.0
3306	1197	1.0
3503	135	1.0
3585	3503	1.0
