Id	Label	Category
31	31	Drama
235	235	Horror
44	44	Action
1738	1738	Horror
43	43	Action
3349	3349	Horror
48	48	Action
58	58	Action
6	6	Action
67	67	Action
102	102	Action
124	124	Action
92	92	Action
766	766	Action
141	141	Action
75	75	Action
136	136	Action
176	176	Action
62	62	Action
378	378	Action
107	107	Action
140	140	Action
119	119	Action
145	145	Action
156	156	Action
1621	1621	Action
88	88	Action
111	111	Action
60	60	Action
816	816	Action
118	118	Action
496	496	Action
65	65	Action
1232	1232	Action
147	147	Action
404	404	Action
150	150	Action
772	772	Action
112	112	Action
137	137	Action
373	373	Action
68	68	Action
262	262	Action
129	129	Action
591	591	Action
1005	1005	Horror
93	93	Action
1422	1422	Action
242	242	Action
544	544	Action
153	153	Action
76	76	Action
71	71	Action
1629	1629	Action
82	82	Action
2890	2890	Action
66	66	Action
1101	1101	Action
125	125	Action
713	713	Action
167	167	Action
1969	1969	Action
181	181	Action
2220	2220	Action
174	174	Action
530	530	Action
173	173	Action
1782	1782	Action
897	897	Comedy
236	236	Action
238	238	Action
1086	1086	Action
375	375	Action
1506	1506	Action
376	376	Action
379	379	Action
377	377	Action
456	456	Action
2915	2915	Action
382	382	Action
1541	1541	Action
435	435	Action
710	710	Action
388	388	Action
677	677	Action
971	971	Action
811	811	Action
958	958	Action
690	690	Action
1874	1874	Action
1729	1729	Action
1070	1070	Action
505	505	Action
996	996	Action
771	771	Action
770	770	Action
2365	2365	Action
791	791	Action
798	798	Action
808	808	Action
2108	2108	Action
2053	2053	Action
2450	2450	Action
822	822	Drama
2849	2849	Comedy
1655	1655	Action
972	972	Action
1145	1145	Action
974	974	Action
957	957	Action
965	965	Action
933	933	Action
1104	1104	Action
1018	1018	Action
1012	1012	Action
1057	1057	Action
1003	1003	Action
1031	1031	Horror
788	788	Drama
1736	1736	Action
1161	1161	Action
1034	1034	Action
1488	1488	Action
1502	1502	Action
1060	1060	Comedy
1085	1085	Action
1630	1630	Action
1118	1118	Action
1539	1539	Action
1960	1960	Action
1547	1547	Action
1274	1274	Action
1178	1178	Action
1187	1187	Action
2162	2162	Action
1190	1190	Action
1198	1198	Action
1314	1314	Action
1326	1326	Comedy
2185	2185	Horror
1498	1498	Comedy
2045	2045	Comedy
2596	2596	Action
3556	3556	Horror
1550	1550	Action
2895	2895	Action
2845	2845	Action
1535	1535	Action
3258	3258	Action
1631	1631	Action
1963	1963	Action
1721	1721	Action
1759	1759	Action
2813	2813	Horror
2352	2352	Action
1826	1826	Action
3450	3450	Action
1962	1962	Action
2079	2079	Action
2222	2222	Action
2337	2337	Action
2336	2336	Action
2345	2345	Action
2639	2639	Action
2625	2625	Horror
3061	3061	Action
