Id	Label	Category
48	48	Action
510	510	Drama
120	120	Action
380	380	Action
64	64	Action
1047	1047	Action
87	87	Action
685	685	Action
117	117	Action
128	128	Action
94	94	Action
92	92	Action
131	131	Action
238	238	Action
67	67	Action
377	377	Action
57	57	Action
1105	1105	Action
124	124	Action
194	194	Action
138	138	Action
2080	2080	Action
146	146	Action
527	527	Action
75	75	Action
378	378	Action
105	105	Action
140	140	Action
2256	2256	Action
114	114	Action
88	88	Action
111	111	Action
526	526	Action
118	118	Action
1649	1649	Action
65	65	Action
119	119	Action
150	150	Action
382	382	Action
60	60	Action
1086	1086	Action
704	704	Action
76	76	Action
1039	1039	Action
71	71	Action
179	179	Action
1025	1025	Action
188	188	Action
183	183	Action
299	299	Action
656	656	Action
281	281	Drama
236	236	Action
376	376	Action
1501	1501	Action
325	325	Action
326	326	Action
816	816	Action
811	811	Action
379	379	Action
388	388	Action
798	798	Action
473	473	Drama
865	865	Action
1311	1311	Action
487	487	Action
607	607	Action
882	882	Action
648	648	Action
1540	1540	Action
665	665	Action
2930	2930	Horror
581	581	Action
2452	2452	Action
639	639	Action
200	200	Action
768	768	Action
772	772	Action
1386	1386	Action
791	791	Action
1535	1535	Action
928	928	Action
992	992	Action
198	198	Action
2222	2222	Action
1130	1130	Action
2203	2203	Action
1314	1314	Action
2194	2194	Action
3079	3079	Horror
2926	2926	Horror
967	967	Action
