Id	Label	Category
37	37	Animation
367	367	Comedy
3	3	Drama
67	67	Action
44	44	Action
60	60	Action
9	9	Adventure
547	547	Animation
43	43	Action
2842	2842	Horror
14	14	Musical
354	354	Musical
45	45	Animation
2	2	Musical
536	536	Animation
5	5	Action
596	596	Adventure
8	8	Animation
575	575	Comedy
40	40	Animation
197	197	Action
33	33	Animation
330	330	Animation
34	34	Animation
64	64	Action
346	346	Action
81	81	Drama
508	508	Comedy
799	799	Comedy
160	160	Comedy
2616	2616	Horror
124	124	Action
92	92	Action
141	141	Action
75	75	Action
107	107	Action
656	656	Action
140	140	Action
805	805	Drama
114	114	Action
407	407	Drama
111	111	Action
431	431	Drama
58	58	Action
1536	1536	Action
583	583	Action
172	172	Action
179	179	Action
766	766	Action
276	276	Drama
268	268	Action
548	548	Animation
201	201	Adventure
528	528	Animation
236	236	Action
360	360	Musical
540	540	Comedy
572	572	Animation
379	379	Action
486	486	Drama
377	377	Action
1354	1354	Musical
2959	2959	Horror
378	378	Action
811	811	Action
841	841	Animation
1150	1150	Comedy
1215	1215	Drama
1445	1445	Musical
