Source	Target	Weight
31	1595	1.0
22	200	1.0
37	18	1.0
27	742	1.0
3	670	1.0
44	64	1.0
43	126	1.0
41	1496	1.0
48	1177	1.0
18	651	1.0
39	357	1.0
17	116	1.0
26	168	1.0
19	20	1.0
52	374	1.0
13	1555	1.0
50	201	1.0
15	80	1.0
20	316	1.0
23	1028	1.0
40	1810	1.0
4	459	1.0
34	186	1.0
32	462	1.0
120	472	1.0
64	153	1.0
157	3425	1.0
99	810	1.0
121	904	1.0
87	107	1.0
117	725	1.0
154	724	1.0
131	56	1.0
80	92	1.0
67	243	1.0
116	57	1.0
57	572	1.0
85	131	1.0
56	729	1.0
126	221	1.0
160	533	1.0
110	1032	1.0
130	1643	1.0
124	48	1.0
92	87	1.0
141	528	1.0
138	791	1.0
146	1126	1.0
62	1377	1.0
107	284	1.0
75	141	1.0
140	1140	1.0
114	1420	1.0
58	903	1.0
118	163	1.0
147	779	1.0
89	285	1.0
150	2011	1.0
144	1085	1.0
137	1417	1.0
68	381	1.0
102	821	1.0
93	376	1.0
60	174	1.0
153	530	1.0
71	736	1.0
82	1861	1.0
125	606	1.0
189	702	1.0
178	39	1.0
181	978	1.0
186	19	1.0
180	93	1.0
172	493	1.0
175	1045	1.0
188	1146	1.0
162	13	1.0
163	626	1.0
169	37	1.0
168	118	1.0
302	814	1.0
212	4	1.0
315	726	1.0
303	68	1.0
273	2144	1.0
243	1951	1.0
253	89	1.0
285	803	1.0
235	432	1.0
301	43	1.0
221	1705	1.0
201	755	1.0
300	58	1.0
248	242	1.0
322	194	1.0
242	41	1.0
240	1088	1.0
250	15	1.0
320	409	1.0
204	1143	1.0
316	986	1.0
272	172	1.0
255	1665	1.0
231	629	1.0
280	406	1.0
288	379	1.0
277	236	1.0
295	1952	1.0
236	654	1.0
284	175	1.0
244	674	1.0
357	162	1.0
358	954	1.0
365	2428	1.0
325	27	1.0
360	1070	1.0
370	546	1.0
340	31	1.0
336	1749	1.0
432	62	1.0
444	463	1.0
375	1011	1.0
440	757	1.0
376	766	1.0
379	277	1.0
382	1150	1.0
416	2145	1.0
384	110	1.0
419	582	1.0
381	401	1.0
391	1014	1.0
453	250	1.0
425	34	1.0
406	506	1.0
386	805	1.0
450	40	1.0
409	2322	1.0
436	1908	1.0
385	547	1.0
401	3	1.0
427	2990	1.0
392	50	1.0
398	507	1.0
452	1518	1.0
411	1498	1.0
418	1495	1.0
405	997	1.0
457	147	1.0
435	1651	1.0
421	499	1.0
396	1768	1.0
474	52	1.0
473	384	1.0
380	26	1.0
461	859	1.0
488	607	1.0
463	300	1.0
372	380	1.0
482	1027	1.0
468	482	1.0
459	452	1.0
472	993	1.0
483	419	1.0
470	1158	1.0
466	844	1.0
475	440	1.0
462	750	1.0
607	474	1.0
557	1317	1.0
702	1743	1.0
648	358	1.0
533	561	1.0
493	475	1.0
629	322	1.0
547	2199	1.0
703	613	1.0
508	631	1.0
641	1501	1.0
666	2933	1.0
527	391	1.0
544	2594	1.0
650	940	1.0
582	146	1.0
506	1432	1.0
652	2723	1.0
674	1314	1.0
528	377	1.0
561	1678	1.0
575	972	1.0
669	468	1.0
619	1127	1.0
631	1806	1.0
507	909	1.0
682	652	1.0
625	1410	1.0
708	768	1.0
517	1717	1.0
497	373	1.0
624	3154	1.0
499	816	1.0
654	835	1.0
626	497	1.0
567	1086	1.0
709	1539	1.0
546	44	1.0
587	798	1.0
647	1813	1.0
671	767	1.0
714	771	1.0
530	372	1.0
683	180	1.0
502	1649	1.0
543	671	1.0
614	102	1.0
496	2163	1.0
635	714	1.0
606	1971	1.0
613	117	1.0
637	99	1.0
670	273	1.0
651	653	1.0
602	955	1.0
615	32	1.0
526	1886	1.0
