Id	Label	Category
47	47	Drama
216	216	Drama
0	0	Drama
26	26	Animation
21	21	Animation
1325	1325	Comedy
9	9	Adventure
550	550	Sci-Fi
39	39	Drama
757	757	Comedy
1176	1176	Comedy
15	15	Comedy
1903	1903	Drama
5	5	Action
602	602	Drama
23	23	Drama
1946	1946	Drama
4	4	Animation
786	786	Comedy
120	120	Action
1774	1774	Horror
100	100	Drama
1400	1400	Drama
99	99	Comedy
2027	2027	Drama
121	121	Drama
304	304	Drama
63	63	Drama
1000	1000	Comedy
161	161	Drama
660	660	Comedy
135	135	Drama
163	163	Comedy
91	91	Drama
1380	1380	Drama
152	152	Drama
74	74	Drama
317	317	Drama
133	133	Comedy
194	194	Action
126	126	Comedy
1553	1553	Drama
110	110	Comedy
1429	1429	Western
186	186	Comedy
2745	2745	Drama
190	190	Comedy
938	938	Drama
183	183	Action
2531	2531	Drama
2205	2205	Horror
265	265	Drama
604	604	Drama
245	245	Comedy
198	198	Action
242	242	Action
2115	2115	Drama
1434	1434	Action
307	307	Drama
361	361	Drama
357	357	Drama
476	476	Animation
488	488	Comedy
483	483	Drama
607	607	Action
501	501	Adventure
707	707	Comedy
557	557	Comedy
731	731	Documentary
193	193	Action
540	540	Comedy
2932	2932	Horror
197	197	Action
1459	1459	Drama
629	629	Drama
1290	1290	Drama
703	703	Comedy
1121	1121	Comedy
537	537	Comedy
200	200	Action
1470	1470	Comedy
571	571	Comedy
1786	1786	Comedy
601	601	Drama
1054	1054	Comedy
730	730	Drama
199	199	Action
980	980	Action
1830	1830	Drama
1455	1455	Drama
984	984	Drama
1411	1411	Drama
1025	1025	Action
1067	1067	Comedy
1810	1810	Drama
1299	1299	Drama
2296	2296	Horror
1197	1197	Comedy
1320	1320	Drama
1175	1175	Drama
1757	1757	Drama
1289	1289	Comedy
1282	1282	Drama
1369	1369	Drama
1841	1841	Musical
1508	1508	Drama
1702	1702	Comedy
2373	2373	Drama
2041	2041	Drama
1432	1432	Drama
2122	2122	Horror
1365	1365	Horror
