Source	Target	Weight
31	385	1.0
27	31	1.0
36	356	1.0
43	146	1.0
48	92	1.0
18	430	1.0
39	409	1.0
23	451	1.0
40	414	1.0
64	432	1.0
99	23	1.0
87	62	1.0
81	402	1.0
53	27	1.0
104	357	1.0
126	110	1.0
160	533	1.0
110	204	1.0
124	238	1.0
92	442	1.0
141	1774	1.0
146	48	1.0
136	175	1.0
62	124	1.0
107	375	1.0
140	156	1.0
156	379	1.0
88	403	1.0
112	438	1.0
86	2616	1.0
175	88	1.0
179	140	1.0
170	1508	1.0
276	444	1.0
315	281	1.0
248	290	1.0
292	323	1.0
311	231	1.0
323	315	1.0
250	99	1.0
299	376	1.0
204	104	1.0
290	419	1.0
231	391	1.0
280	1059	1.0
281	381	1.0
215	423	1.0
236	299	1.0
238	440	1.0
357	443	1.0
356	405	1.0
432	276	1.0
444	107	1.0
375	43	1.0
442	87	1.0
440	236	1.0
376	136	1.0
403	179	1.0
379	456	1.0
456	382	1.0
382	449	1.0
449	126	1.0
443	415	1.0
415	410	1.0
410	416	1.0
416	384	1.0
384	250	1.0
451	248	1.0
419	429	1.0
429	292	1.0
381	445	1.0
445	428	1.0
428	311	1.0
391	437	1.0
437	400	1.0
400	424	1.0
424	453	1.0
453	425	1.0
425	422	1.0
422	408	1.0
408	406	1.0
406	386	1.0
386	407	1.0
407	450	1.0
450	215	1.0
423	81	1.0
402	441	1.0
441	39	1.0
409	454	1.0
454	18	1.0
430	436	1.0
436	53	1.0
385	431	1.0
431	401	1.0
401	447	1.0
447	389	1.0
389	427	1.0
427	392	1.0
392	398	1.0
398	448	1.0
448	452	1.0
452	439	1.0
439	394	1.0
394	395	1.0
395	420	1.0
420	411	1.0
411	418	1.0
418	446	1.0
446	393	1.0
393	433	1.0
433	36	1.0
405	412	1.0
412	417	1.0
417	457	1.0
457	435	1.0
435	421	1.0
421	383	1.0
383	404	1.0
404	426	1.0
426	112	1.0
438	396	1.0
396	397	1.0
397	455	1.0
455	399	1.0
399	388	1.0
388	390	1.0
390	387	1.0
387	413	1.0
413	40	1.0
414	86	1.0
465	524	1.0
524	280	1.0
1059	3287	1.0
1508	3289	1.0
1774	3511	1.0
2616	141	1.0
2965	170	1.0
3289	465	1.0
3287	160	1.0
3511	2965	1.0
