Source	Target	Weight
22	5	1.0
27	204	1.0
24	666	1.0
7	1330	1.0
41	2926	1.0
48	655	1.0
42	936	1.0
39	425	1.0
26	488	1.0
19	865	1.0
52	1688	1.0
13	952	1.0
49	479	1.0
15	968	1.0
20	154	1.0
5	100	1.0
23	121	1.0
40	322	1.0
33	1199	1.0
4	271	1.0
25	1530	1.0
120	22	1.0
64	1177	1.0
123	1829	1.0
83	976	1.0
100	117	1.0
157	23	1.0
99	231	1.0
121	323	1.0
139	248	1.0
87	92	1.0
117	163	1.0
154	272	1.0
80	15	1.0
54	172	1.0
78	564	1.0
57	899	1.0
85	338	1.0
142	78	1.0
134	1799	1.0
151	1513	1.0
84	250	1.0
126	40	1.0
160	352	1.0
110	393	1.0
72	742	1.0
124	62	1.0
92	141	1.0
141	124	1.0
138	471	1.0
146	138	1.0
136	768	1.0
62	105	1.0
107	87	1.0
105	440	1.0
140	79	1.0
145	798	1.0
88	119	1.0
118	1649	1.0
89	824	1.0
150	88	1.0
68	766	1.0
79	1039	1.0
129	713	1.0
93	781	1.0
60	1705	1.0
119	118	1.0
153	530	1.0
189	695	1.0
172	80	1.0
174	816	1.0
179	174	1.0
173	686	1.0
188	1418	1.0
177	1621	1.0
190	431	1.0
163	194	1.0
169	64	1.0
182	52	1.0
165	735	1.0
191	561	1.0
271	311	1.0
273	2044	1.0
239	448	1.0
243	1143	1.0
235	107	1.0
201	189	1.0
248	437	1.0
322	72	1.0
311	110	1.0
242	146	1.0
323	1432	1.0
250	1233	1.0
317	472	1.0
204	1351	1.0
272	849	1.0
255	33	1.0
231	273	1.0
306	793	1.0
314	84	1.0
217	410	1.0
229	1229	1.0
236	217	1.0
332	358	1.0
357	314	1.0
359	789	1.0
358	201	1.0
369	637	1.0
365	652	1.0
325	984	1.0
331	943	1.0
326	1889	1.0
338	613	1.0
352	20	1.0
356	1277	1.0
336	24	1.0
375	1070	1.0
440	242	1.0
379	791	1.0
382	136	1.0
449	139	1.0
443	1653	1.0
410	426	1.0
416	49	1.0
384	385	1.0
419	1776	1.0
445	521	1.0
437	1827	1.0
425	416	1.0
454	445	1.0
385	454	1.0
431	2154	1.0
448	2360	1.0
393	306	1.0
433	27	1.0
417	1244	1.0
426	986	1.0
488	7	1.0
477	1250	1.0
472	39	1.0
479	419	1.0
470	160	1.0
466	545	1.0
475	1150	1.0
471	379	1.0
655	1398	1.0
193	913	1.0
677	145	1.0
648	2187	1.0
521	1129	1.0
508	475	1.0
666	1194	1.0
527	57	1.0
504	83	1.0
611	616	1.0
544	1113	1.0
667	190	1.0
582	860	1.0
710	93	1.0
516	229	1.0
652	1893	1.0
692	42	1.0
564	728	1.0
674	963	1.0
675	239	1.0
492	173	1.0
561	765	1.0
545	85	1.0
713	177	1.0
612	1574	1.0
523	356	1.0
626	1266	1.0
530	710	1.0
614	123	1.0
498	1170	1.0
613	165	1.0
579	800	1.0
524	336	1.0
637	582	1.0
695	786	1.0
651	243	1.0
615	1256	1.0
513	492	1.0
616	778	1.0
596	357	1.0
686	596	1.0
200	651	1.0
742	4	1.0
735	157	1.0
728	332	1.0
768	375	1.0
766	958	1.0
781	126	1.0
765	1158	1.0
778	929	1.0
798	675	1.0
793	255	1.0
800	626	1.0
799	1272	1.0
789	516	1.0
816	89	1.0
791	382	1.0
824	1659	1.0
812	25	1.0
860	882	1.0
882	325	1.0
865	504	1.0
899	369	1.0
878	677	1.0
913	41	1.0
988	1192	1.0
194	200	1.0
929	667	1.0
971	68	1.0
958	140	1.0
965	2235	1.0
936	1222	1.0
963	1622	1.0
976	527	1.0
968	988	1.0
986	498	1.0
934	477	1.0
984	1175	1.0
952	19	1.0
946	614	1.0
943	134	1.0
993	169	1.0
1022	13	1.0
1084	648	1.0
1070	179	1.0
1067	182	1.0
1039	2053	1.0
1113	1487	1.0
1129	1732	1.0
1136	331	1.0
1140	692	1.0
1158	1483	1.0
1146	365	1.0
1154	961	1.0
786	1390	1.0
1143	54	1.0
1150	1263	1.0
1229	523	1.0
1233	443	1.0
1256	1136	1.0
1250	524	1.0
1194	579	1.0
1277	612	1.0
1263	1452	1.0
1270	1067	1.0
1184	2678	1.0
1177	1084	1.0
1192	1241	1.0
1241	993	1.0
1222	1270	1.0
1234	615	1.0
1199	470	1.0
1191	799	1.0
1170	1508	1.0
1272	1510	1.0
1202	417	1.0
1266	359	1.0
1175	142	1.0
1244	812	1.0
1210	1202	1.0
1195	1184	1.0
1330	1022	1.0
847	99	1.0
1351	934	1.0
1398	847	1.0
1390	1140	1.0
1418	1154	1.0
849	508	1.0
1422	2676	1.0
1432	449	1.0
1452	466	1.0
1487	2291	1.0
1483	1146	1.0
1508	433	1.0
1510	1422	1.0
1513	1210	1.0
1574	151	1.0
1653	236	1.0
1622	1595	1.0
1649	153	1.0
1621	1969	1.0
1659	971	1.0
1705	235	1.0
1530	1191	1.0
1595	191	1.0
1732	513	1.0
1799	1865	1.0
1776	384	1.0
1688	674	1.0
1827	317	1.0
1829	193	1.0
1865	611	1.0
1893	326	1.0
1889	1234	1.0
1969	150	1.0
2044	60	1.0
2053	129	1.0
2154	946	1.0
2187	26	1.0
2235	878	1.0
2291	1195	1.0
2360	544	1.0
2678	120	1.0
2676	965	1.0
2926	188	1.0
