Source	Target	Weight
22	1197	1.0
3	237	1.0
7	525	1.0
99	2090	1.0
80	163	1.0
159	162	1.0
110	332	1.0
162	585	1.0
163	243	1.0
169	2368	1.0
271	306	1.0
243	1138	1.0
257	22	1.0
237	2226	1.0
245	506	1.0
316	2047	1.0
306	1698	1.0
332	911	1.0
361	444	1.0
351	257	1.0
354	1841	1.0
444	2692	1.0
461	1128	1.0
460	745	1.0
607	703	1.0
542	557	1.0
557	1445	1.0
540	1357	1.0
493	786	1.0
525	80	1.0
703	1289	1.0
589	1156	1.0
585	110	1.0
539	159	1.0
663	354	1.0
571	2919	1.0
745	3	1.0
874	540	1.0
911	493	1.0
883	245	1.0
1004	874	1.0
1028	1001	1.0
1001	1004	1.0
1128	361	1.0
1109	460	1.0
1138	883	1.0
786	2244	1.0
1156	2390	1.0
1197	1689	1.0
1289	663	1.0
1357	316	1.0
1445	589	1.0
755	2412	1.0
1698	539	1.0
1689	2243	1.0
1841	542	1.0
2070	169	1.0
2090	2070	1.0
2238	461	1.0
2244	755	1.0
2243	1109	1.0
2390	1028	1.0
2368	271	1.0
2412	3132	1.0
2047	2238	1.0
2226	99	1.0
2692	571	1.0
2919	7	1.0
3132	607	1.0
