Source	Target	Weight
22	1352	1.0
3	401	1.0
0	2105	1.0
44	882	1.0
48	1599	1.0
26	554	1.0
50	1361	1.0
15	1121	1.0
20	189	1.0
8	178	1.0
40	245	1.0
33	474	1.0
4	692	1.0
32	175	1.0
120	2930	1.0
64	856	1.0
157	825	1.0
99	365	1.0
121	473	1.0
98	334	1.0
73	322	1.0
117	651	1.0
143	1346	1.0
154	110	1.0
67	243	1.0
74	479	1.0
57	537	1.0
126	2094	1.0
122	585	1.0
160	2399	1.0
110	506	1.0
92	44	1.0
62	881	1.0
107	62	1.0
75	411	1.0
113	595	1.0
89	346	1.0
150	99	1.0
68	1197	1.0
60	1029	1.0
82	812	1.0
125	581	1.0
189	15	1.0
164	399	1.0
178	1888	1.0
175	943	1.0
190	573	1.0
183	961	1.0
276	432	1.0
212	2134	1.0
243	446	1.0
268	1842	1.0
201	75	1.0
300	911	1.0
245	707	1.0
322	645	1.0
358	74	1.0
365	120	1.0
366	89	1.0
325	2224	1.0
330	276	1.0
334	1146	1.0
346	1520	1.0
432	121	1.0
381	808	1.0
445	126	1.0
431	926	1.0
401	67	1.0
448	150	1.0
411	462	1.0
446	807	1.0
399	854	1.0
474	613	1.0
473	98	1.0
488	154	1.0
464	1008	1.0
479	26	1.0
462	157	1.0
471	909	1.0
707	488	1.0
193	92	1.0
573	40	1.0
195	685	1.0
525	73	1.0
685	586	1.0
547	750	1.0
645	3037	1.0
508	1668	1.0
585	33	1.0
666	464	1.0
544	584	1.0
554	865	1.0
506	525	1.0
595	107	1.0
692	1333	1.0
699	777	1.0
675	602	1.0
584	897	1.0
539	927	1.0
631	117	1.0
545	32	1.0
558	985	1.0
497	1223	1.0
581	82	1.0
565	2360	1.0
613	1158	1.0
566	728	1.0
637	164	1.0
586	699	1.0
583	358	1.0
651	193	1.0
602	448	1.0
615	912	1.0
526	763	1.0
639	615	1.0
537	1468	1.0
200	583	1.0
752	955	1.0
728	330	1.0
750	325	1.0
768	122	1.0
777	913	1.0
763	566	1.0
798	125	1.0
808	3	1.0
807	366	1.0
799	675	1.0
811	201	1.0
809	1343	1.0
829	846	1.0
812	1195	1.0
825	8	1.0
858	64	1.0
904	200	1.0
882	904	1.0
874	526	1.0
865	858	1.0
856	113	1.0
911	48	1.0
912	998	1.0
927	195	1.0
913	639	1.0
881	471	1.0
884	875	1.0
909	431	1.0
925	637	1.0
926	539	1.0
897	558	1.0
875	60	1.0
985	798	1.0
953	4	1.0
955	20	1.0
961	190	1.0
943	1226	1.0
196	2103	1.0
998	565	1.0
1008	57	1.0
1029	544	1.0
846	68	1.0
1113	2837	1.0
1121	508	1.0
1107	1902	1.0
1117	1486	1.0
1158	1117	1.0
1146	666	1.0
1150	1779	1.0
1163	1113	1.0
1197	381	1.0
1226	497	1.0
1195	1163	1.0
1223	160	1.0
847	212	1.0
1333	809	1.0
1343	1107	1.0
1346	196	1.0
1361	811	1.0
1352	183	1.0
1421	545	1.0
1470	22	1.0
1468	1491	1.0
1486	1421	1.0
1491	755	1.0
1520	268	1.0
755	1470	1.0
1654	2462	1.0
1668	768	1.0
1779	799	1.0
1842	445	1.0
1888	143	1.0
1902	752	1.0
854	847	1.0
2059	1150	1.0
2094	50	1.0
2103	874	1.0
2105	1654	1.0
2134	829	1.0
2224	631	1.0
2360	884	1.0
2399	547	1.0
2462	925	1.0
1599	2059	1.0
2837	300	1.0
3037	953	1.0
