Id	Label	Category
27	27	Drama
521	521	Drama
44	44	Action
172	172	Action
48	48	Action
81	81	Drama
2	2	Musical
84	84	Comedy
5	5	Action
116	116	Adventure
120	120	Action
501	501	Adventure
64	64	Action
1333	1333	Comedy
109	109	Drama
369	369	Drama
87	87	Action
579	579	Comedy
361	361	Drama
117	117	Action
655	655	Adventure
143	143	Drama
988	988	Action
80	80	Adventure
107	107	Action
250	250	Drama
126	126	Comedy
160	160	Comedy
767	767	Adventure
124	124	Action
22	22	Comedy
92	92	Action
648	648	Action
62	62	Action
140	140	Action
583	583	Action
175	175	Action
1105	1105	Action
188	188	Action
891	891	Adventure
176	176	Action
695	695	Adventure
765	765	Adventure
236	236	Action
1199	1199	Comedy
656	656	Action
358	358	Adventure
471	471	Action
786	786	Comedy
325	325	Action
488	488	Comedy
945	945	Action
607	607	Action
900	900	Horror
193	193	Action
1606	1606	Horror
993	993	Horror
547	547	Animation
1455	1455	Drama
586	586	Action
1508	1508	Drama
799	799	Comedy
1829	1829	Horror
196	196	Action
970	970	Adventure
934	934	Drama
758	758	Adventure
1150	1150	Comedy
1233	1233	Comedy
1417	1417	Romance
2156	2156	Horror
