Id	Label	Category
21	21	Animation
936	936	Animation
44	44	Action
611	611	Adventure
43	43	Action
648	648	Action
48	48	Action
1133	1133	Action
26	26	Animation
868	868	Drama
19	19	Comedy
654	654	Adventure
6	6	Action
156	156	Action
5	5	Action
64	64	Action
10	10	Animation
131	131	Action
33	33	Animation
34	34	Animation
4	4	Animation
474	474	Animation
120	120	Action
487	487	Action
637	637	Action
117	117	Action
195	195	Action
57	57	Action
656	656	Action
124	124	Action
200	200	Action
92	92	Action
141	141	Action
899	899	Action
136	136	Action
236	236	Action
62	62	Action
179	179	Action
107	107	Action
929	929	Action
75	75	Action
58	58	Action
591	591	Action
113	113	Action
188	188	Action
147	147	Action
2080	2080	Action
150	150	Action
253	253	Action
79	79	Action
375	375	Action
93	93	Action
153	153	Action
60	60	Action
768	768	Action
86	86	Action
1048	1048	Action
119	119	Action
972	972	Action
771	771	Action
76	76	Action
496	496	Action
172	172	Action
174	174	Action
878	878	Action
175	175	Action
616	616	Action
865	865	Action
173	173	Action
704	704	Action
166	166	Action
714	714	Action
770	770	Action
201	201	Adventure
413	413	Adventure
299	299	Action
971	971	Action
791	791	Action
365	365	Comedy
765	765	Adventure
326	326	Action
674	674	Comedy
330	330	Animation
346	346	Action
198	198	Action
824	824	Action
376	376	Action
456	456	Action
1971	1971	Action
387	387	Animation
520	520	Animation
414	414	Animation
194	194	Action
372	372	Action
471	471	Action
193	193	Action
992	992	Action
677	677	Action
882	882	Action
657	657	Action
527	527	Action
582	582	Comedy
544	544	Action
587	587	Action
910	910	Action
561	561	Adventure
691	691	Fantasy
584	584	Action
811	811	Action
676	676	Animation
1981	1981	Adventure
713	713	Action
1026	1026	Action
558	558	Action
778	778	Action
690	690	Action
614	614	Action
1589	1589	Action
958	958	Action
1966	1966	Action
586	586	Action
3024	3024	Horror
651	651	Action
526	526	Action
777	777	Action
373	373	Action
942	942	Adventure
766	766	Action
884	884	Action
969	969	Action
371	371	Action
816	816	Action
2138	2138	Horror
377	377	Action
828	828	Animation
1307	1307	Action
1130	1130	Action
909	909	Action
928	928	Action
980	980	Action
1122	1122	Action
945	945	Action
1502	1502	Action
978	978	Action
1104	1104	Action
985	985	Action
1025	1025	Action
1010	1010	Action
1028	1028	Horror
2803	2803	Horror
991	991	Action
1477	1477	Action
1085	1085	Action
1163	1163	Action
1220	1220	Action
1488	1488	Action
1539	1539	Action
2079	2079	Action
2677	2677	Horror
