Source	Target	Weight
47	1440	1.0
44	602	1.0
9	149	1.0
48	120	1.0
50	186	1.0
23	663	1.0
40	110	1.0
120	1757	1.0
70	1054	1.0
83	40	1.0
100	904	1.0
99	1570	1.0
149	63	1.0
121	592	1.0
63	573	1.0
73	1432	1.0
161	1352	1.0
117	1215	1.0
128	99	1.0
94	271	1.0
152	753	1.0
54	432	1.0
84	868	1.0
126	48	1.0
110	84	1.0
178	1364	1.0
186	1092	1.0
183	2991	1.0
276	2694	1.0
216	487	1.0
271	199	1.0
248	1030	1.0
323	1763	1.0
361	2041	1.0
355	528	1.0
432	2256	1.0
380	9	1.0
487	197	1.0
460	607	1.0
607	3205	1.0
592	126	1.0
655	618	1.0
573	655	1.0
197	1441	1.0
501	361	1.0
703	501	1.0
665	1369	1.0
618	1282	1.0
528	1928	1.0
660	1300	1.0
663	121	1.0
656	23	1.0
602	216	1.0
537	783	1.0
503	1451	1.0
550	656	1.0
571	1429	1.0
601	1569	1.0
730	537	1.0
802	1357	1.0
860	73	1.0
374	1946	1.0
895	1486	1.0
868	802	1.0
904	161	1.0
882	1307	1.0
198	1336	1.0
199	198	1.0
192	970	1.0
970	2771	1.0
1030	323	1.0
1004	1290	1.0
1028	54	1.0
1054	1830	1.0
1092	128	1.0
1143	860	1.0
783	50	1.0
1144	503	1.0
1197	100	1.0
1215	2409	1.0
1288	703	1.0
1290	1328	1.0
1282	1004	1.0
1299	665	1.0
1300	2264	1.0
1307	248	1.0
1336	1565	1.0
1328	1841	1.0
1369	355	1.0
753	157	1.0
1411	1299	1.0
1357	1388	1.0
1402	1617	1.0
1352	1553	1.0
1388	571	1.0
1364	374	1.0
1456	1288	1.0
1440	152	1.0
1429	882	1.0
1441	1810	1.0
1432	83	1.0
1451	660	1.0
1486	730	1.0
1553	1144	1.0
1569	550	1.0
1570	1411	1.0
1565	183	1.0
1617	192	1.0
1757	44	1.0
1783	460	1.0
1763	94	1.0
1830	380	1.0
1841	1197	1.0
1810	178	1.0
1928	1143	1.0
1946	276	1.0
2041	1028	1.0
2256	70	1.0
2264	895	1.0
2409	1783	1.0
2771	3292	1.0
2694	47	1.0
2991	1402	1.0
3205	1456	1.0
3292	601	1.0
