Id	Label	Category
22	22	Comedy
1127	1127	Comedy
37	37	Animation
950	950	Animation
27	27	Drama
103	103	Drama
47	47	Drama
432	432	Drama
7	7	Comedy
1599	1599	Horror
0	0	Drama
100	100	Drama
21	21	Animation
29	29	Animation
44	44	Action
977	977	Action
9	9	Adventure
655	655	Adventure
43	43	Action
146	146	Action
41	41	Drama
1413	1413	Drama
48	48	Action
199	199	Action
18	18	Drama
1372	1372	Drama
42	42	Drama
2435	2435	Drama
39	39	Drama
1432	1432	Drama
17	17	Animation
30	30	Animation
26	26	Animation
4	4	Animation
19	19	Comedy
1905	1905	Comedy
52	52	Drama
385	385	Drama
13	13	Comedy
301	301	Comedy
49	49	Animation
284	284	Animation
50	50	Animation
476	476	Animation
15	15	Comedy
503	503	Comedy
46	46	Animation
322	322	Animation
20	20	Comedy
634	634	Comedy
5	5	Action
141	141	Action
23	23	Drama
618	618	Drama
10	10	Animation
191	191	Animation
40	40	Animation
120	120	Action
64	64	Action
107	107	Action
601	601	Drama
99	99	Comedy
1946	1946	Drama
149	149	Drama
1032	1032	Drama
121	121	Drama
201	201	Adventure
63	63	Drama
101	101	Drama
142	142	Drama
161	161	Drama
1427	1427	Drama
53	53	Drama
982	982	Drama
117	117	Action
615	615	Comedy
128	128	Action
656	656	Action
143	143	Drama
280	280	Drama
154	154	Comedy
1351	1351	Drama
131	131	Action
768	768	Action
80	80	Adventure
670	670	Adventure
61	61	Drama
465	465	Drama
148	148	Comedy
1199	1199	Comedy
95	95	Drama
207	207	Comedy
104	104	Drama
1411	1411	Drama
116	116	Adventure
499	499	Adventure
74	74	Drama
249	249	Drama
78	78	Drama
2475	2475	Drama
159	159	Comedy
939	939	Comedy
132	132	Drama
158	158	Drama
946	946	Comedy
97	97	Drama
783	783	Drama
85	85	Comedy
1324	1324	Comedy
133	133	Comedy
304	304	Drama
56	56	Drama
405	405	Drama
630	630	Drama
126	126	Comedy
1333	1333	Comedy
110	110	Comedy
1698	1698	Comedy
72	72	Comedy
752	752	Comedy
124	124	Action
300	300	Action
92	92	Action
2094	2094	Action
138	138	Action
262	262	Action
