Id	Label	Category
22	22	Comedy
616	616	Action
3	3	Drama
1469	1469	Comedy
21	21	Animation
40	40	Animation
44	44	Action
124	124	Action
50	50	Animation
29	29	Animation
23	23	Drama
476	476	Animation
33	33	Animation
1507	1507	Animation
4	4	Animation
64	64	Action
755	755	Comedy
99	99	Comedy
444	444	Comedy
81	81	Drama
1034	1034	Action
117	117	Action
899	899	Action
143	143	Drama
126	126	Comedy
1491	1491	Comedy
372	372	Action
92	92	Action
431	431	Drama
107	107	Action
60	60	Action
145	145	Action
479	479	Drama
58	58	Action
1595	1595	Horror
150	150	Action
271	271	Comedy
674	674	Comedy
125	125	Action
2291	2291	Sci-Fi
164	164	Comedy
2798	2798	Horror
175	175	Action
173	173	Action
492	492	Comedy
170	170	Comedy
302	302	Comedy
315	315	Drama
726	726	Horror
345	345	Comedy
273	273	Drama
859	859	Sci-Fi
250	250	Drama
2184	2184	Horror
284	284	Animation
370	370	Comedy
909	909	Action
468	468	Drama
453	453	Drama
1017	1017	Horror
401	401	Drama
1856	1856	Comedy
427	427	Drama
1401	1401	Horror
455	455	Drama
793	793	Comedy
474	474	Animation
461	461	Comedy
1813	1813	Comedy
463	463	Drama
482	482	Action
460	460	Drama
1668	1668	Comedy
902	902	Action
458	458	Comedy
666	666	Comedy
626	626	Comedy
611	611	Adventure
561	561	Adventure
582	582	Comedy
774	774	Adventure
597	597	Comedy
524	524	Horror
997	997	Horror
745	745	Drama
1487	1487	Sci-Fi
2394	2394	Comedy
895	895	Drama
1031	1031	Horror
760	760	Comedy
1116	1116	Comedy
1184	1184	Adventure
782	782	Sci-Fi
1334	1334	Comedy
1825	1825	Horror
1766	1766	Drama
1499	1499	Comedy
1858	1858	Animation
1508	1508	Drama
1547	1547	Action
1852	1852	Comedy
1350	1350	Comedy
1724	1724	Adventure
2360	2360	Horror
2744	2744	Comedy
2979	2979	Comedy
2046	2046	Drama
2155	2155	Horror
2582	2582	Comedy
3552	3552	Horror
670	670	Adventure
