Source	Target	Weight
22	1192	1.0
37	14	1.0
36	411	1.0
7	100	1.0
0	675	1.0
21	231	1.0
9	548	1.0
41	189	1.0
48	1508	1.0
18	20	1.0
42	1357	1.0
14	572	1.0
26	733	1.0
19	168	1.0
1	471	1.0
13	169	1.0
15	19	1.0
20	2264	1.0
5	913	1.0
8	35	1.0
23	246	1.0
10	245	1.0
40	742	1.0
33	752	1.0
35	547	1.0
4	190	1.0
123	672	1.0
83	961	1.0
100	80	1.0
157	121	1.0
99	323	1.0
69	2205	1.0
121	99	1.0
87	48	1.0
53	429	1.0
154	2749	1.0
80	988	1.0
104	92	1.0
116	401	1.0
57	952	1.0
85	706	1.0
133	110	1.0
56	811	1.0
126	2774	1.0
160	419	1.0
110	1098	1.0
130	475	1.0
72	273	1.0
92	304	1.0
138	1076	1.0
146	408	1.0
75	294	1.0
105	613	1.0
145	56	1.0
156	477	1.0
88	373	1.0
58	464	1.0
150	713	1.0
112	1888	1.0
129	800	1.0
93	1401	1.0
60	755	1.0
119	1530	1.0
153	545	1.0
76	2541	1.0
189	1030	1.0
167	598	1.0
178	1806	1.0
181	560	1.0
180	1074	1.0
172	0	1.0
184	1069	1.0
166	2207	1.0
190	42	1.0
170	104	1.0
163	488	1.0
169	954	1.0
182	15	1.0
168	648	1.0
165	33	1.0
191	564	1.0
302	172	1.0
271	126	1.0
273	250	1.0
243	899	1.0
253	1035	1.0
285	1045	1.0
235	524	1.0
301	381	1.0
201	69	1.0
265	1931	1.0
248	1952	1.0
304	322	1.0
245	312	1.0
322	248	1.0
311	391	1.0
246	425	1.0
242	21	1.0
323	451	1.0
250	400	1.0
294	1	1.0
317	2373	1.0
204	2308	1.0
312	1415	1.0
316	235	1.0
272	88	1.0
255	727	1.0
231	170	1.0
213	682	1.0
280	284	1.0
288	533	1.0
207	917	1.0
281	410	1.0
295	36	1.0
283	311	1.0
284	283	1.0
230	1420	1.0
305	1694	1.0
359	793	1.0
365	1256	1.0
326	1188	1.0
360	1299	1.0
338	76	1.0
330	949	1.0
328	360	1.0
367	328	1.0
354	37	1.0
345	1013	1.0
340	458	1.0
336	1078	1.0
444	1449	1.0
375	729	1.0
440	1302	1.0
376	1712	1.0
403	1743	1.0
456	1014	1.0
382	7	1.0
443	1827	1.0
410	1472	1.0
384	454	1.0
451	1915	1.0
419	75	1.0
429	757	1.0
381	178	1.0
445	301	1.0
391	939	1.0
400	483	1.0
453	18	1.0
425	265	1.0
408	40	1.0
386	393	1.0
450	479	1.0
454	469	1.0
385	160	1.0
401	154	1.0
420	365	1.0
411	497	1.0
393	165	1.0
405	376	1.0
412	743	1.0
421	1563	1.0
404	1173	1.0
426	1199	1.0
390	492	1.0
474	2550	1.0
488	2447	1.0
460	197	1.0
464	1021	1.0
468	280	1.0
478	204	1.0
459	302	1.0
477	129	1.0
479	836	1.0
483	450	1.0
470	453	1.0
465	478	1.0
466	790	1.0
475	163	1.0
469	470	1.0
462	1047	1.0
471	375	1.0
458	587	1.0
548	557	1.0
542	330	1.0
557	8	1.0
702	1390	1.0
573	783	1.0
197	911	1.0
648	553	1.0
533	385	1.0
493	1653	1.0
628	1559	1.0
547	354	1.0
508	652	1.0
556	384	1.0
666	597	1.0
527	650	1.0
504	625	1.0
717	1275	1.0
668	578	1.0
667	674	1.0
650	631	1.0
582	1067	1.0
652	1266	1.0
692	182	1.0
564	504	1.0
674	1270	1.0
675	508	1.0
492	668	1.0
575	628	1.0
539	2829	1.0
631	684	1.0
623	2017	1.0
553	1146	1.0
545	754	1.0
507	167	1.0
684	1234	1.0
682	386	1.0
578	153	1.0
625	180	1.0
713	420	1.0
517	2354	1.0
497	382	1.0
597	456	1.0
499	123	1.0
620	1062	1.0
709	2704	1.0
587	972	1.0
515	996	1.0
560	725	1.0
679	709	1.0
671	166	1.0
672	1438	1.0
530	1034	1.0
683	530	1.0
543	671	1.0
532	184	1.0
706	1492	1.0
613	156	1.0
524	726	1.0
691	60	1.0
535	691	1.0
572	542	1.0
598	2480	1.0
599	138	1.0
746	23	1.0
742	556	1.0
752	1233	1.0
726	93	1.0
745	426	1.0
743	462	1.0
751	2164	1.0
733	41	1.0
728	702	1.0
737	1260	1.0
727	737	1.0
729	403	1.0
725	3160	1.0
748	2707	1.0
781	1550	1.0
779	119	1.0
793	1870	1.0
800	971	1.0
811	295	1.0
836	1126	1.0
373	440	1.0
790	2579	1.0
821	1169	1.0
822	405	1.0
805	2282	1.0
812	2608	1.0
917	1452	1.0
888	982	1.0
921	255	1.0
899	910	1.0
911	5	1.0
878	85	1.0
913	130	1.0
910	1779	1.0
785	1167	1.0
988	1084	1.0
971	779	1.0
972	285	1.0
958	230	1.0
957	2681	1.0
940	1149	1.0
954	1049	1.0
949	367	1.0
956	1189	1.0
961	26	1.0
963	946	1.0
986	281	1.0
939	53	1.0
952	1396	1.0
946	57	1.0
982	72	1.0
1013	1143	1.0
1021	782	1.0
997	316	1.0
1030	963	1.0
1014	821	1.0
1000	22	1.0
1009	539	1.0
1027	345	1.0
996	1852	1.0
1023	466	1.0
1084	83	1.0
1034	1262	1.0
1067	692	1.0
1049	191	1.0
1069	499	1.0
1074	1089	1.0
1073	543	1.0
1068	517	1.0
1089	997	1.0
1051	1127	1.0
1045	1156	1.0
1035	340	1.0
1078	1636	1.0
1076	683	1.0
1044	2014	1.0
1062	390	1.0
1047	1731	1.0
1113	2478	1.0
1135	288	1.0
1098	921	1.0
1126	116	1.0
1127	1419	1.0
1146	575	1.0
1149	1068	1.0
1143	13	1.0
783	150	1.0
1150	1908	1.0
1156	1247	1.0
1273	305	1.0
1247	1150	1.0
1260	623	1.0
1233	878	1.0
1256	326	1.0
1188	493	1.0
1263	1044	1.0
1270	785	1.0
1262	336	1.0
1180	181	1.0
1173	1476	1.0
1192	582	1.0
1234	1703	1.0
1189	1418	1.0
1275	2981	1.0
1199	145	1.0
1169	1210	1.0
1167	956	1.0
1266	201	1.0
1271	1027	1.0
1210	620	1.0
1299	573	1.0
1302	1655	1.0
1401	1601	1.0
1415	986	1.0
1390	1483	1.0
1396	728	1.0
1420	412	1.0
1419	1009	1.0
757	465	1.0
1421	1023	1.0
1418	940	1.0
1426	271	1.0
1438	1073	1.0
1452	317	1.0
1449	460	1.0
1463	2235	1.0
1476	2475	1.0
1472	207	1.0
1492	745	1.0
1483	527	1.0
1508	888	1.0
1515	751	1.0
1509	1690	1.0
1550	515	1.0
782	459	1.0
1559	667	1.0
1563	1273	1.0
755	746	1.0
1653	105	1.0
1636	666	1.0
1644	2075	1.0
1650	1891	1.0
1623	2009	1.0
1655	781	1.0
1731	805	1.0
1694	2025	1.0
1768	1263	1.0
1530	1463	1.0
1779	9	1.0
1743	213	1.0
1690	404	1.0
1720	958	1.0
1712	1720	1.0
1703	157	1.0
1806	146	1.0
1827	112	1.0
1852	474	1.0
1915	87	1.0
1870	253	1.0
1908	599	1.0
1891	1180	1.0
1888	338	1.0
1931	242	1.0
1952	445	1.0
2009	1768	1.0
2014	1644	1.0
2017	1051	1.0
2025	444	1.0
2075	2219	1.0
2164	443	1.0
2205	4	1.0
2219	2359	1.0
2207	679	1.0
2235	3232	1.0
2264	10	1.0
2282	1509	1.0
2285	359	1.0
2308	1135	1.0
2354	532	1.0
2359	1271	1.0
2373	468	1.0
2425	2285	1.0
2447	1000	1.0
2451	957	1.0
2478	243	1.0
2475	1515	1.0
2480	2636	1.0
2541	421	1.0
2550	58	1.0
2579	2425	1.0
2588	535	1.0
2608	1650	1.0
2636	2451	1.0
754	2962	1.0
2681	1623	1.0
2704	717	1.0
2707	3112	1.0
2749	822	1.0
2774	133	1.0
2829	1421	1.0
2962	812	1.0
2981	1426	1.0
1601	1113	1.0
3112	507	1.0
3160	748	1.0
3232	272	1.0
