Source	Target	Weight
22	921	1.0
3	27	1.0
47	961	1.0
7	540	1.0
0	963	1.0
44	92	1.0
9	391	1.0
43	126	1.0
48	216	1.0
18	91	1.0
39	1663	1.0
45	84	1.0
26	407	1.0
13	1587	1.0
15	80	1.0
20	1473	1.0
5	525	1.0
23	43	1.0
40	678	1.0
4	488	1.0
64	471	1.0
100	117	1.0
157	121	1.0
99	7	1.0
121	1282	1.0
87	351	1.0
81	72	1.0
161	154	1.0
117	48	1.0
143	381	1.0
91	26	1.0
154	450	1.0
80	169	1.0
67	902	1.0
84	585	1.0
126	469	1.0
122	1192	1.0
160	172	1.0
72	175	1.0
124	44	1.0
92	200	1.0
107	39	1.0
60	461	1.0
189	204	1.0
186	345	1.0
172	161	1.0
175	250	1.0
190	271	1.0
162	318	1.0
170	707	1.0
183	245	1.0
169	22	1.0
165	189	1.0
191	20	1.0
276	107	1.0
216	0	1.0
271	183	1.0
273	984	1.0
243	953	1.0
318	555	1.0
248	280	1.0
245	99	1.0
250	255	1.0
204	1060	1.0
312	1446	1.0
290	2395	1.0
272	470	1.0
251	248	1.0
255	3	1.0
280	988	1.0
288	1289	1.0
314	2285	1.0
332	706	1.0
357	1175	1.0
359	489	1.0
351	9	1.0
346	372	1.0
345	670	1.0
340	191	1.0
444	786	1.0
410	276	1.0
381	290	1.0
391	273	1.0
407	636	1.0
450	81	1.0
454	1349	1.0
431	1584	1.0
474	1475	1.0
461	751	1.0
476	588	1.0
488	165	1.0
463	67	1.0
372	901	1.0
479	637	1.0
470	757	1.0
465	474	1.0
489	124	1.0
469	454	1.0
471	60	1.0
707	557	1.0
557	5	1.0
702	556	1.0
693	444	1.0
540	170	1.0
525	40	1.0
556	1241	1.0
585	4	1.0
504	243	1.0
582	332	1.0
636	431	1.0
498	143	1.0
706	1886	1.0
613	601	1.0
637	64	1.0
670	2795	1.0
555	693	1.0
678	13	1.0
588	1054	1.0
200	479	1.0
601	157	1.0
732	465	1.0
751	23	1.0
902	346	1.0
901	1536	1.0
868	251	1.0
921	272	1.0
988	87	1.0
953	288	1.0
961	1300	1.0
963	47	1.0
984	1177	1.0
946	504	1.0
1060	314	1.0
1054	162	1.0
1093	359	1.0
786	186	1.0
1143	946	1.0
1157	613	1.0
1177	498	1.0
1192	15	1.0
1241	357	1.0
1175	18	1.0
1289	582	1.0
1282	100	1.0
1300	1295	1.0
1295	1320	1.0
1414	160	1.0
757	1756	1.0
1446	702	1.0
1452	340	1.0
1473	1157	1.0
1475	463	1.0
1536	1093	1.0
1584	732	1.0
1587	122	1.0
755	190	1.0
1756	1143	1.0
1320	868	1.0
1886	45	1.0
1902	755	1.0
1349	476	1.0
2285	1452	1.0
2395	312	1.0
1663	1902	1.0
2795	1414	1.0
