Source	Target	Weight
22	1608	1.0
3	746	1.0
7	361	1.0
50	474	1.0
23	601	1.0
40	29	1.0
29	459	1.0
4	3101	1.0
120	1234	1.0
157	380	1.0
99	40	1.0
149	23	1.0
81	2843	1.0
154	50	1.0
67	160	1.0
133	303	1.0
160	4	1.0
110	284	1.0
303	1199	1.0
271	1747	1.0
293	1727	1.0
221	480	1.0
322	110	1.0
255	470	1.0
284	221	1.0
361	157	1.0
368	476	1.0
346	293	1.0
474	271	1.0
380	149	1.0
486	463	1.0
476	2675	1.0
463	3	1.0
480	133	1.0
459	322	1.0
470	757	1.0
458	255	1.0
607	7	1.0
718	830	1.0
601	902	1.0
746	2567	1.0
742	607	1.0
731	1033	1.0
729	742	1.0
830	67	1.0
902	346	1.0
1233	729	1.0
1234	755	1.0
1199	458	1.0
757	1665	1.0
1536	718	1.0
755	486	1.0
1665	2285	1.0
1747	2156	1.0
1727	1536	1.0
2285	1233	1.0
2322	120	1.0
2567	368	1.0
1033	99	1.0
2675	731	1.0
2843	154	1.0
1608	81	1.0
3101	22	1.0
