Source	Target	Weight
44	48	1.0
9	100	1.0
48	120	1.0
26	317	1.0
6	656	1.0
5	87	1.0
23	104	1.0
4	2134	1.0
120	193	1.0
64	648	1.0
100	1369	1.0
109	2155	1.0
87	865	1.0
91	911	1.0
131	107	1.0
104	302	1.0
57	699	1.0
124	175	1.0
92	1307	1.0
138	76	1.0
62	526	1.0
107	586	1.0
75	197	1.0
105	704	1.0
145	878	1.0
114	172	1.0
58	268	1.0
150	875	1.0
60	109	1.0
119	82	1.0
76	145	1.0
82	1313	1.0
172	75	1.0
175	637	1.0
179	138	1.0
276	607	1.0
302	829	1.0
243	2006	1.0
253	366	1.0
257	253	1.0
268	912	1.0
285	1955	1.0
221	201	1.0
201	933	1.0
317	904	1.0
361	276	1.0
366	285	1.0
344	2203	1.0
376	899	1.0
456	1181	1.0
382	1629	1.0
381	243	1.0
425	361	1.0
431	479	1.0
479	695	1.0
607	529	1.0
193	6	1.0
197	198	1.0
195	811	1.0
648	124	1.0
685	64	1.0
527	192	1.0
699	131	1.0
584	2799	1.0
713	105	1.0
570	1195	1.0
558	195	1.0
499	785	1.0
690	1026	1.0
714	496	1.0
496	1626	1.0
656	196	1.0
637	527	1.0
586	584	1.0
695	615	1.0
651	114	1.0
602	550	1.0
615	661	1.0
526	376	1.0
639	179	1.0
661	150	1.0
691	499	1.0
704	1047	1.0
550	91	1.0
200	92	1.0
505	1048	1.0
529	802	1.0
768	713	1.0
779	1102	1.0
777	119	1.0
811	3353	1.0
829	4	1.0
802	1928	1.0
904	1097	1.0
865	910	1.0
899	639	1.0
911	26	1.0
912	768	1.0
878	58	1.0
913	431	1.0
910	685	1.0
785	779	1.0
916	1822	1.0
875	691	1.0
198	5	1.0
194	651	1.0
192	62	1.0
958	777	1.0
957	602	1.0
933	44	1.0
196	200	1.0
1026	1086	1.0
1005	199	1.0
1086	714	1.0
1048	1477	1.0
1047	1306	1.0
851	1148	1.0
1097	913	1.0
1102	570	1.0
1148	257	1.0
1181	958	1.0
1195	558	1.0
1307	194	1.0
1306	456	1.0
1313	382	1.0
1369	23	1.0
1477	957	1.0
1629	2106	1.0
1626	505	1.0
1796	381	1.0
1822	1005	1.0
1928	2040	1.0
1955	221	1.0
2006	851	1.0
2106	344	1.0
2134	1796	1.0
2155	2819	1.0
2203	690	1.0
2040	9	1.0
2799	916	1.0
2819	425	1.0
3353	57	1.0
