Id	Label	Category
22	22	Comedy
1143	1143	Comedy
7	7	Comedy
339	339	Comedy
26	26	Animation
527	527	Action
19	19	Comedy
1026	1026	Action
13	13	Comedy
1189	1189	Comedy
5	5	Action
120	120	Action
695	695	Adventure
64	64	Action
172	172	Action
123	123	Comedy
2467	2467	Horror
117	117	Action
78	78	Drama
945	945	Action
189	189	Comedy
1083	1083	Comedy
180	180	Action
648	648	Action
188	188	Action
358	358	Adventure
184	184	Adventure
625	625	Comedy
166	166	Action
1089	1089	Comedy
163	163	Comedy
243	243	Comedy
552	552	Drama
201	201	Adventure
1756	1756	Comedy
255	255	Comedy
628	628	Comedy
365	365	Comedy
652	652	Comedy
325	325	Action
3354	3354	Action
331	331	Comedy
1703	1703	Action
326	326	Action
488	488	Comedy
360	360	Musical
583	583	Action
1612	1612	Horror
639	639	Action
372	372	Action
553	553	Comedy
657	657	Action
638	638	Comedy
1097	1097	Sci-Fi
1022	1022	Horror
1622	1622	Western
650	650	Action
882	882	Action
616	616	Action
692	692	Action
564	564	Comedy
999	999	Action
674	674	Comedy
1234	1234	Drama
575	575	Comedy
1154	1154	Comedy
631	631	Comedy
763	763	Action
684	684	Drama
889	889	Action
715	715	Comedy
2353	2353	Comedy
1748	1748	Action
709	709	Comedy
679	679	Comedy
671	671	Comedy
1125	1125	Action
672	672	Comedy
985	985	Action
543	543	Comedy
943	943	Comedy
614	614	Action
1120	1120	Horror
532	532	Comedy
891	891	Adventure
637	637	Action
2789	2789	Comedy
586	586	Action
975	975	Action
1175	1175	Drama
615	615	Comedy
865	865	Action
691	691	Fantasy
531	531	Animation
728	728	Comedy
704	704	Action
1146	1146	Comedy
200	200	Action
765	765	Adventure
1781	1781	Comedy
775	775	Action
913	913	Horror
1181	1181	Action
1130	1130	Action
2482	2482	Comedy
1084	1084	Action
928	928	Action
910	910	Action
2803	2803	Horror
785	785	Comedy
877	877	Adventure
194	194	Action
1554	1554	Animation
946	946	Comedy
1149	1149	Comedy
1074	1074	Comedy
2198	2198	Comedy
1067	1067	Comedy
1049	1049	Comedy
1483	1483	Drama
1589	1589	Action
1080	1080	Comedy
1822	1822	Horror
1774	1774	Horror
1111	1111	Comedy
1121	1121	Comedy
1140	1140	Horror
1418	1418	Comedy
1529	1529	Adventure
1141	1141	Horror
3444	3444	Horror
1158	1158	Comedy
1222	1222	Comedy
1163	1163	Action
2989	2989	Adventure
1209	1209	Comedy
1533	1533	Action
1270	1270	Comedy
1893	1893	Drama
2080	2080	Action
1366	1366	Horror
1218	1218	Action
1228	1228	Action
1275	1275	Comedy
1438	1438	Adventure
1220	1220	Action
1538	1538	Comedy
1330	1330	Comedy
1966	1966	Action
2794	2794	Horror
1465	1465	Comedy
1545	1545	Drama
2506	2506	Comedy
1697	1697	Action
1987	1987	Animation
