Source	Target	Weight
31	1765	1.0
22	602	1.0
0	120	1.0
44	117	1.0
48	487	1.0
18	812	1.0
39	416	1.0
26	882	1.0
13	459	1.0
15	382	1.0
20	182	1.0
5	757	1.0
23	762	1.0
10	221	1.0
40	548	1.0
33	10	1.0
25	227	1.0
120	461	1.0
64	91	1.0
123	166	1.0
157	1650	1.0
99	445	1.0
121	99	1.0
87	968	1.0
81	742	1.0
117	310	1.0
128	57	1.0
91	413	1.0
154	835	1.0
80	5	1.0
67	1736	1.0
116	154	1.0
57	440	1.0
56	356	1.0
126	271	1.0
160	157	1.0
110	13	1.0
124	179	1.0
92	141	1.0
141	136	1.0
138	473	1.0
146	470	1.0
136	124	1.0
107	637	1.0
75	105	1.0
105	145	1.0
145	766	1.0
114	302	1.0
88	175	1.0
111	236	1.0
58	983	1.0
113	971	1.0
65	558	1.0
89	31	1.0
150	18	1.0
137	113	1.0
79	878	1.0
102	1034	1.0
60	791	1.0
153	15	1.0
66	521	1.0
125	1536	1.0
189	272	1.0
181	79	1.0
186	204	1.0
180	1908	1.0
174	677	1.0
175	111	1.0
179	75	1.0
176	1495	1.0
166	1778	1.0
190	162	1.0
162	170	1.0
170	693	1.0
163	1806	1.0
169	444	1.0
182	1158	1.0
165	1648	1.0
302	125	1.0
271	169	1.0
273	465	1.0
239	448	1.0
243	1060	1.0
253	1488	1.0
227	66	1.0
235	279	1.0
301	255	1.0
221	330	1.0
201	841	1.0
248	469	1.0
242	92	1.0
218	997	1.0
250	408	1.0
317	685	1.0
204	2285	1.0
312	472	1.0
310	26	1.0
272	582	1.0
255	163	1.0
231	478	1.0
280	87	1.0
288	750	1.0
295	243	1.0
279	843	1.0
236	60	1.0
254	414	1.0
238	1678	1.0
284	921	1.0
305	803	1.0
244	1330	1.0
330	201	1.0
356	1181	1.0
346	56	1.0
327	1506	1.0
444	301	1.0
375	772	1.0
440	648	1.0
376	768	1.0
379	174	1.0
456	1077	1.0
382	150	1.0
443	622	1.0
416	81	1.0
451	231	1.0
419	312	1.0
381	419	1.0
445	964	1.0
428	829	1.0
391	468	1.0
408	39	1.0
406	402	1.0
402	844	1.0
409	1028	1.0
385	406	1.0
431	107	1.0
401	1251	1.0
448	620	1.0
393	524	1.0
435	2352	1.0
421	160	1.0
388	1629	1.0
413	254	1.0
414	906	1.0
473	88	1.0
380	128	1.0
461	48	1.0
487	242	1.0
372	479	1.0
468	116	1.0
478	273	1.0
459	724	1.0
472	250	1.0
479	670	1.0
483	391	1.0
465	2624	1.0
466	692	1.0
469	381	1.0
607	380	1.0
548	33	1.0
542	985	1.0
193	550	1.0
677	373	1.0
693	126	1.0
573	1299	1.0
195	372	1.0
648	888	1.0
493	1731	1.0
521	1273	1.0
628	244	1.0
685	22	1.0
622	235	1.0
527	327	1.0
544	456	1.0
582	809	1.0
652	1050	1.0
692	793	1.0
674	675	1.0
675	782	1.0
492	1418	1.0
575	1199	1.0
669	2199	1.0
682	1389	1.0
721	927	1.0
570	2358	1.0
558	375	1.0
497	752	1.0
620	1825	1.0
587	388	1.0
671	2045	1.0
714	1652	1.0
591	1994	1.0
543	736	1.0
496	1047	1.0
524	591	1.0
637	1136	1.0
670	928	1.0
583	195	1.0
651	899	1.0
602	64	1.0
691	570	1.0
704	1686	1.0
509	253	1.0
550	44	1.0
200	904	1.0
742	451	1.0
752	1192	1.0
727	739	1.0
724	2017	1.0
750	628	1.0
729	114	1.0
736	123	1.0
739	305	1.0
774	785	1.0
768	1039	1.0
766	1782	1.0
378	435	1.0
772	181	1.0
762	573	1.0
777	798	1.0
798	544	1.0
793	1023	1.0
803	1027	1.0
841	1042	1.0
373	138	1.0
809	493	1.0
844	849	1.0
791	376	1.0
805	443	1.0
835	238	1.0
829	1011	1.0
824	1086	1.0
843	393	1.0
795	492	1.0
812	972	1.0
902	542	1.0
903	1836	1.0
888	527	1.0
921	189	1.0
904	317	1.0
882	200	1.0
865	912	1.0
899	583	1.0
912	2296	1.0
927	884	1.0
878	587	1.0
913	865	1.0
884	902	1.0
906	651	1.0
928	913	1.0
925	704	1.0
785	721	1.0
971	102	1.0
972	729	1.0
958	1717	1.0
985	925	1.0
968	346	1.0
983	1747	1.0
964	248	1.0
997	1656	1.0
1030	1084	1.0
1028	153	1.0
1027	543	1.0
1023	575	1.0
1011	805	1.0
1042	1981	1.0
1084	280	1.0
377	379	1.0
1077	674	1.0
1034	509	1.0
1086	65	1.0
1059	401	1.0
1060	669	1.0
1051	1253	1.0
1050	180	1.0
1047	1477	1.0
1039	1659	1.0
1136	774	1.0
1158	295	1.0
1145	496	1.0
1253	1498	1.0
1273	1691	1.0
1251	1904	1.0
1233	1665	1.0
1192	2322	1.0
1181	1327	1.0
1199	1897	1.0
1299	1307	1.0
1307	1030	1.0
1330	1934	1.0
1327	190	1.0
1389	652	1.0
757	186	1.0
1418	727	1.0
849	218	1.0
1498	1668	1.0
1502	2450	1.0
1477	714	1.0
1495	137	1.0
1506	1631	1.0
1488	1145	1.0
782	691	1.0
1536	146	1.0
1575	2642	1.0
1648	2683	1.0
1629	176	1.0
1631	903	1.0
1652	1502	1.0
1650	0	1.0
1656	428	1.0
1659	378	1.0
1668	682	1.0
1731	20	1.0
1686	777	1.0
1717	239	1.0
1736	1857	1.0
1665	466	1.0
1778	671	1.0
1747	2541	1.0
1678	385	1.0
1765	2190	1.0
1782	377	1.0
1691	409	1.0
1806	110	1.0
1825	40	1.0
1836	2409	1.0
1904	58	1.0
1908	795	1.0
1897	497	1.0
1934	1051	1.0
1994	89	1.0
1981	23	1.0
2017	80	1.0
1857	121	1.0
2068	607	1.0
2199	1233	1.0
2190	1059	1.0
2285	284	1.0
2296	431	1.0
2352	824	1.0
2358	958	1.0
2322	165	1.0
2045	1575	1.0
2409	67	1.0
2450	2837	1.0
2541	2917	1.0
2624	483	1.0
2642	2068	1.0
2683	288	1.0
2837	193	1.0
2917	25	1.0
