Id	Label	Category
31	31	Drama
1060	1060	Comedy
22	22	Comedy
9	9	Adventure
27	27	Drama
1411	1411	Drama
24	24	Romance
186	186	Comedy
3	3	Drama
1475	1475	Drama
0	0	Drama
111	111	Action
44	44	Action
117	117	Action
80	80	Adventure
48	48	Action
124	124	Action
39	39	Drama
121	121	Drama
50	50	Animation
33	33	Animation
15	15	Comedy
437	437	Drama
20	20	Comedy
707	707	Comedy
23	23	Drama
1040	1040	Comedy
40	40	Animation
1067	1067	Comedy
340	340	Comedy
4	4	Animation
1177	1177	Drama
120	120	Action
651	651	Action
64	64	Action
157	157	Drama
472	472	Drama
99	99	Comedy
793	793	Comedy
273	273	Drama
139	139	Drama
248	248	Drama
87	87	Action
81	81	Drama
2810	2810	Horror
91	91	Drama
1084	1084	Action
154	154	Comedy
1199	1199	Comedy
131	131	Action
602	602	Drama
1307	1307	Action
67	67	Action
444	444	Comedy
57	57	Action
1022	1022	Horror
85	85	Comedy
670	670	Adventure
133	133	Comedy
1253	1253	Comedy
126	126	Comedy
243	243	Comedy
160	160	Comedy
255	255	Comedy
110	110	Comedy
2974	2974	Comedy
130	130	Comedy
1045	1045	Comedy
72	72	Comedy
479	479	Drama
141	141	Action
92	92	Action
836	836	Drama
75	75	Action
138	138	Action
76	76	Action
62	62	Action
791	791	Action
107	107	Action
379	379	Action
140	140	Action
544	544	Action
145	145	Action
89	89	Action
114	114	Action
125	125	Action
468	468	Drama
58	58	Action
119	119	Action
118	118	Action
1070	1070	Action
375	375	Action
150	150	Action
86	86	Action
68	68	Action
915	915	Action
129	129	Action
1314	1314	Action
1631	1631	Action
1039	1039	Action
71	71	Action
688	688	Comedy
189	189	Comedy
692	692	Action
164	164	Comedy
1116	1116	Comedy
1241	1241	Drama
172	172	Action
783	783	Drama
175	175	Action
1011	1011	Comedy
179	179	Action
170	170	Comedy
1001	1001	Horror
163	163	Comedy
860	860	Drama
169	169	Comedy
469	469	Drama
165	165	Comedy
458	458	Comedy
276	276	Drama
1544	1544	Drama
315	315	Drama
630	630	Drama
293	293	Drama
862	862	Action
285	285	Comedy
300	300	Action
1536	1536	Action
322	322	Animation
1419	1419	Animation
242	242	Action
1364	1364	Drama
323	323	Drama
316	316	Horror
272	272	Comedy
1211	1211	Comedy
3098	3098	Horror
288	288	Comedy
1150	1150	Comedy
295	295	Comedy
1215	1215	Drama
279	279	Horror
332	332	Comedy
703	703	Comedy
338	338	Comedy
1647	1647	Comedy
346	346	Action
461	461	Comedy
345	345	Comedy
2536	2536	Drama
370	370	Comedy
820	820	Comedy
327	327	Action
2240	2240	Comedy
1706	1706	Action
376	376	Action
1274	1274	Action
958	958	Action
449	449	Drama
451	451	Drama
504	504	Comedy
428	428	Drama
525	525	Comedy
425	425	Drama
473	473	Drama
454	454	Drama
427	427	Drama
2184	2184	Horror
380	380	Action
486	486	Drama
805	805	Drama
746	746	Action
463	463	Drama
372	372	Action
482	482	Action
464	464	Drama
460	460	Drama
2324	2324	Drama
909	909	Action
478	478	Comedy
613	613	Comedy
462	462	Drama
491	491	Drama
653	653	Drama
1268	1268	Comedy
656	656	Action
1143	1143	Comedy
573	573	Comedy
755	755	Comedy
197	197	Action
648	648	Action
1935	1935	Drama
564	564	Comedy
968	968	Drama
605	605	Comedy
2343	2343	Comedy
597	597	Comedy
612	612	Comedy
2044	2044	Comedy
587	587	Action
1142	1142	Comedy
2602	2602	Drama
742	742	Comedy
752	752	Comedy
2025	2025	Drama
768	768	Action
771	771	Action
1047	1047	Action
1269	1269	Comedy
2484	2484	Comedy
859	859	Sci-Fi
887	887	Drama
2685	2685	Action
194	194	Action
753	753	Comedy
1003	1003	Action
993	993	Horror
2683	2683	Comedy
1098	1098	Comedy
2425	2425	Comedy
1217	1217	Comedy
1233	1233	Comedy
2352	2352	Action
1194	1194	Comedy
1261	1261	Comedy
1998	1998	Animation
1579	1579	Comedy
1299	1299	Drama
1992	1992	Animation
1864	1864	Drama
1410	1410	Drama
2715	2715	Comedy
849	849	Comedy
1498	1498	Comedy
1724	1724	Adventure
1480	1480	Comedy
1499	1499	Comedy
782	782	Sci-Fi
1501	1501	Action
2187	2187	Drama
1488	1488	Action
1660	1660	Comedy
1813	1813	Comedy
2849	2849	Comedy
1776	1776	Drama
3154	3154	Drama
1953	1953	Comedy
1857	1857	Action
2102	2102	Comedy
2145	2145	Horror
3014	3014	Comedy
2394	2394	Comedy
2451	2451	Comedy
2582	2582	Comedy
3086	3086	Drama
