Id	Label	Category
22	22	Comedy
92	92	Action
0	0	Drama
911	911	Comedy
44	44	Action
193	193	Action
43	43	Action
980	980	Action
48	48	Action
968	968	Drama
23	23	Drama
762	762	Adventure
120	120	Action
1432	1432	Drama
64	64	Action
602	602	Drama
109	109	Drama
1364	1364	Drama
73	73	Comedy
783	783	Drama
87	87	Action
420	420	Action
117	117	Action
655	655	Adventure
128	128	Action
192	192	Action
94	94	Action
91	91	Drama
651	651	Action
124	124	Action
882	882	Action
146	146	Action
927	927	Drama
62	62	Action
639	639	Action
107	107	Action
918	918	Sci-Fi
105	105	Action
2256	2256	Action
145	145	Action
375	375	Action
180	180	Action
703	703	Comedy
175	175	Action
471	471	Action
216	216	Drama
1722	1722	Drama
257	257	Horror
317	317	Drama
1121	1121	Comedy
280	280	Drama
254	254	Sci-Fi
542	542	Comedy
361	361	Drama
1299	1299	Drama
356	356	Drama
1136	1136	Adventure
456	456	Action
526	526	Action
395	395	Drama
1686	1686	Sci-Fi
1304	1304	Action
380	380	Action
2083	2083	Horror
487	487	Action
1307	1307	Action
479	479	Drama
1097	1097	Sci-Fi
595	595	Adventure
913	913	Horror
541	541	War
550	550	Sci-Fi
908	908	Sci-Fi
573	573	Comedy
195	195	Action
685	685	Action
554	554	Action
878	878	Action
584	584	Action
656	656	Action
637	637	Action
874	874	Horror
670	670	Adventure
583	583	Action
884	884	Action
891	891	Adventure
910	910	Action
531	531	Animation
865	865	Action
1369	1369	Drama
200	200	Action
777	777	Action
928	928	Action
899	899	Action
912	912	Action
898	898	Sci-Fi
916	916	Action
2296	2296	Horror
998	998	Horror
2457	2457	Sci-Fi
2928	2928	Horror
988	988	Action
3285	3285	Horror
1095	1095	Drama
1030	1030	Drama
1084	1084	Action
2298	2298	Documentary
1308	1308	Action
1508	1508	Drama
1635	1635	Drama
1627	1627	Action
