Source	Target	Weight
22	200	1.0
7	194	1.0
42	945	1.0
26	117	1.0
19	650	1.0
50	201	1.0
15	166	1.0
5	172	1.0
4	1101	1.0
120	182	1.0
64	635	1.0
123	2207	1.0
100	120	1.0
117	865	1.0
135	946	1.0
54	648	1.0
57	135	1.0
172	54	1.0
188	1149	1.0
184	765	1.0
166	1360	1.0
182	7	1.0
168	527	1.0
302	456	1.0
247	15	1.0
303	670	1.0
243	723	1.0
257	268	1.0
268	841	1.0
285	1955	1.0
201	22	1.0
369	564	1.0
366	257	1.0
325	42	1.0
364	705	1.0
326	247	1.0
339	499	1.0
456	4	1.0
705	339	1.0
648	1084	1.0
628	1049	1.0
527	936	1.0
650	2799	1.0
582	984	1.0
652	730	1.0
564	582	1.0
674	584	1.0
584	691	1.0
575	1465	1.0
619	302	1.0
631	929	1.0
715	940	1.0
625	616	1.0
517	1026	1.0
499	1074	1.0
723	851	1.0
709	678	1.0
679	1073	1.0
672	625	1.0
614	679	1.0
635	619	1.0
586	583	1.0
670	243	1.0
695	913	1.0
583	695	1.0
651	26	1.0
615	674	1.0
526	1146	1.0
678	797	1.0
616	184	1.0
691	884	1.0
638	168	1.0
200	651	1.0
728	575	1.0
730	628	1.0
765	1755	1.0
764	188	1.0
800	366	1.0
841	285	1.0
789	1705	1.0
882	586	1.0
865	882	1.0
927	928	1.0
913	927	1.0
884	785	1.0
928	615	1.0
785	985	1.0
194	5	1.0
945	1398	1.0
929	764	1.0
975	2692	1.0
985	1538	1.0
936	325	1.0
940	1068	1.0
984	1022	1.0
946	638	1.0
1026	1181	1.0
1022	57	1.0
1015	1438	1.0
991	64	1.0
1084	369	1.0
1049	631	1.0
1074	1015	1.0
1073	123	1.0
1068	975	1.0
1089	1125	1.0
1120	1418	1.0
851	800	1.0
1101	303	1.0
1125	614	1.0
1146	1120	1.0
1149	672	1.0
1163	100	1.0
1212	1089	1.0
1181	364	1.0
1228	2803	1.0
1254	2706	1.0
1259	1265	1.0
1265	2673	1.0
1360	709	1.0
1398	728	1.0
1418	326	1.0
1423	2186	1.0
1465	1501	1.0
1438	1697	1.0
1501	652	1.0
1529	1254	1.0
1538	1163	1.0
1705	50	1.0
1697	1212	1.0
1755	715	1.0
1842	789	1.0
1955	1842	1.0
2146	2804	1.0
2186	1529	1.0
2207	1228	1.0
2673	3063	1.0
2692	517	1.0
2706	2146	1.0
2803	1423	1.0
2799	526	1.0
2804	1259	1.0
3003	19	1.0
3063	3003	1.0
