Id	Label	Category
31	31	Drama
19	19	Comedy
22	22	Comedy
1241	1241	Drama
27	27	Drama
963	963	Drama
7	7	Comedy
2069	2069	Comedy
44	44	Action
1403	1403	Horror
41	41	Drama
42	42	Drama
899	899	Action
17	17	Animation
548	548	Animation
45	45	Animation
2791	2791	Horror
6	6	Action
1568	1568	Musical
13	13	Comedy
564	564	Comedy
15	15	Comedy
169	169	Comedy
46	46	Animation
2031	2031	Musical
5	5	Action
1434	1434	Action
12	12	Drama
3085	3085	Animation
120	120	Action
70	70	Drama
2763	2763	Drama
64	64	Action
638	638	Comedy
83	83	Drama
117	117	Action
160	160	Comedy
135	135	Drama
2027	2027	Drama
143	143	Drama
1841	1841	Musical
61	61	Drama
604	604	Drama
74	74	Drama
1337	1337	Comedy
158	158	Drama
918	918	Sci-Fi
142	142	Drama
134	134	Drama
639	639	Action
528	528	Animation
107	107	Action
216	216	Drama
186	186	Comedy
172	172	Action
243	243	Comedy
184	184	Adventure
369	369	Drama
182	182	Comedy
973	973	Animation
168	168	Comedy
191	191	Animation
952	952	Drama
276	276	Drama
1388	1388	Drama
1504	1504	Drama
488	488	Comedy
332	332	Comedy
882	882	Action
361	361	Drama
660	660	Comedy
349	349	Comedy
358	358	Adventure
692	692	Action
365	365	Comedy
1067	1067	Comedy
1327	1327	Comedy
702	702	Drama
1756	1756	Comedy
657	657	Action
2500	2500	Drama
501	501	Adventure
629	629	Drama
2176	2176	Adventure
525	525	Comedy
2096	2096	Drama
547	547	Animation
2195	2195	Drama
621	621	Drama
662	662	Comedy
1520	1520	War
589	589	Musical
2120	2120	Drama
527	527	Action
586	586	Action
618	618	Drama
2324	2324	Drama
554	554	Action
582	582	Comedy
1192	1192	Comedy
595	595	Adventure
1397	1397	Musical
652	652	Comedy
1256	1256	Drama
1140	1140	Horror
1622	1622	Western
1586	1586	Comedy
575	575	Comedy
637	637	Action
619	619	Animation
871	871	Sci-Fi
553	553	Comedy
719	719	Adventure
2157	2157	Horror
1946	1946	Drama
663	663	Musical
1429	1429	Western
656	656	Action
653	653	Drama
1189	1189	Comedy
695	695	Adventure
1154	1154	Comedy
583	583	Action
615	615	Comedy
1559	1559	Comedy
572	572	Animation
847	847	Comedy
551	551	Animation
549	549	Western
980	980	Action
728	728	Comedy
730	730	Drama
773	773	Adventure
1306	1306	Action
2516	2516	Drama
874	874	Horror
1793	1793	Horror
1842	1842	War
920	920	Action
863	863	Sci-Fi
928	928	Action
936	936	Animation
1054	1054	Comedy
975	975	Action
990	990	Horror
506	506	Comedy
968	968	Drama
984	984	Drama
1411	1411	Drama
2298	2298	Documentary
946	946	Comedy
1030	1030	Drama
1151	1151	Comedy
1431	1431	Drama
1105	1105	Action
1095	1095	Drama
1465	1465	Comedy
2471	2471	Drama
1152	1152	Drama
1289	1289	Comedy
1293	1293	Comedy
2150	2150	Horror
1310	1310	Adventure
2355	2355	Western
2158	2158	Sci-Fi
1445	1445	Musical
1334	1334	Comedy
1346	1346	Comedy
1635	1635	Drama
1390	1390	Comedy
1413	1413	Drama
1524	1524	Adventure
3083	3083	Animation
2489	2489	Drama
1540	1540	Action
1846	1846	Drama
1840	1840	Drama
1929	1929	Comedy
2135	2135	Adventure
2034	2034	Animation
2099	2099	Drama
2323	2323	Drama
3082	3082	Animation
2129	2129	Drama
2385	2385	Documentary
2739	2739	Drama
