Id	Label	Category
31	31	Drama
81	81	Drama
44	44	Action
50	50	Animation
9	9	Adventure
17	17	Animation
48	48	Action
193	193	Action
100	100	Drama
26	26	Animation
450	450	Comedy
1	1	Animation
1177	1177	Drama
157	157	Drama
8	8	Animation
40	40	Animation
200	200	Action
33	33	Animation
547	547	Animation
16	16	Animation
528	528	Animation
35	35	Animation
536	536	Animation
4	4	Animation
238	238	Action
30	30	Animation
34	34	Animation
32	32	Adventure
2807	2807	Horror
120	120	Action
64	64	Action
110	110	Comedy
231	231	Drama
99	99	Comedy
1060	1060	Comedy
121	121	Drama
988	988	Action
235	235	Horror
117	117	Action
104	104	Drama
1345	1345	Comedy
126	126	Comedy
2781	2781	Drama
60	60	Action
124	124	Action
215	215	Drama
107	107	Action
1600	1600	Horror
822	822	Drama
170	170	Comedy
315	315	Drama
191	191	Animation
705	705	Animation
1694	1694	Drama
201	201	Adventure
2916	2916	Horror
324	324	Western
248	248	Drama
259	259	Action
412	412	Comedy
310	310	Adventure
1291	1291	Drama
330	330	Animation
981	981	Animation
851	851	Animation
2285	2285	Comedy
380	380	Action
663	663	Musical
607	607	Action
548	548	Animation
559	559	Animation
619	619	Animation
520	520	Animation
1838	1838	Drama
742	742	Comedy
711	711	Drama
774	774	Adventure
198	198	Action
841	841	Animation
1634	1634	Animation
888	888	Action
2409	2409	Drama
1511	1511	Documentary
951	951	Animation
2567	2567	Drama
1755	1755	Horror
2111	2111	Comedy
