Id	Label	Category
22	22	Comedy
479	479	Drama
37	37	Animation
10	10	Animation
27	27	Drama
120	120	Action
3	3	Drama
300	300	Action
44	44	Action
780	780	Adventure
9	9	Adventure
117	117	Action
48	48	Action
92	92	Action
18	18	Drama
968	968	Drama
42	42	Drama
1349	1349	Drama
14	14	Musical
354	354	Musical
39	39	Drama
1431	1431	Drama
17	17	Animation
590	590	Animation
45	45	Animation
26	26	Animation
499	499	Adventure
2	2	Musical
536	536	Animation
19	19	Comedy
6	6	Action
1854	1854	Adventure
52	52	Drama
132	132	Drama
1	1	Animation
33	33	Animation
49	49	Animation
98	98	Drama
50	50	Animation
645	645	Comedy
46	46	Animation
572	572	Animation
5	5	Action
172	172	Action
8	8	Animation
284	284	Animation
12	12	Drama
23	23	Drama
100	100	Drama
40	40	Animation
163	163	Comedy
1293	1293	Comedy
16	16	Animation
30	30	Animation
35	35	Animation
949	949	Animation
4	4	Animation
953	953	Animation
292	292	Drama
34	34	Animation
32	32	Adventure
558	558	Action
25	25	Animation
1210	1210	Comedy
729	729	Comedy
64	64	Action
561	561	Adventure
83	83	Drama
61	61	Drama
157	157	Drama
149	149	Drama
653	653	Drama
101	101	Drama
473	473	Drama
422	422	Drama
109	109	Drama
408	408	Drama
87	87	Action
75	75	Action
81	81	Drama
977	977	Action
135	135	Drama
322	322	Animation
143	143	Drama
588	588	Comedy
91	91	Drama
131	131	Action
912	912	Action
152	152	Drama
381	381	Drama
148	148	Comedy
2428	2428	Drama
95	95	Drama
386	386	Drama
104	104	Drama
1569	1569	Drama
103	103	Drama
1863	1863	Drama
116	116	Adventure
1377	1377	Adventure
78	78	Drama
419	419	Drama
307	307	Drama
77	77	Drama
1126	1126	Comedy
85	85	Comedy
752	752	Comedy
56	56	Drama
622	622	Drama
142	142	Drama
437	437	Drama
126	126	Comedy
125	125	Action
160	160	Comedy
365	365	Comedy
110	110	Comedy
130	130	Comedy
628	628	Comedy
124	124	Action
200	200	Action
988	988	Action
141	141	Action
146	146	Action
138	138	Action
112	112	Action
107	107	Action
678	678	Adventure
372	372	Action
140	140	Action
981	981	Animation
114	114	Action
1625	1625	Action
156	156	Action
2013	2013	Adventure
58	58	Action
611	611	Adventure
118	118	Action
616	616	Action
89	89	Action
268	268	Action
150	150	Action
721	721	Adventure
2004	2004	Animation
68	68	Action
1314	1314	Action
79	79	Action
456	456	Action
129	129	Action
1086	1086	Action
60	60	Action
1129	1129	Adventure
86	86	Action
800	800	Comedy
119	119	Action
366	366	Drama
76	76	Action
71	71	Action
816	816	Action
82	82	Action
1162	1162	Action
66	66	Action
1145	1145	Action
187	187	Adventure
526	526	Action
527	527	Action
175	175	Action
171	171	Adventure
316	316	Horror
173	173	Action
617	617	Adventure
184	184	Adventure
1979	1979	Adventure
162	162	Comedy
1346	1346	Comedy
191	191	Animation
250	250	Drama
243	243	Comedy
332	332	Comedy
375	375	Action
235	235	Horror
626	626	Comedy
357	357	Drama
248	248	Drama
951	951	Animation
1411	1411	Drama
325	325	Action
204	204	Comedy
1334	1334	Comedy
290	290	Drama
1357	1357	Horror
2195	2195	Drama
280	280	Drama
407	407	Drama
314	314	Comedy
986	986	Drama
277	277	Animation
641	641	Drama
229	229	Comedy
2696	2696	Animation
236	236	Action
613	613	Comedy
619	619	Animation
244	244	Comedy
1705	1705	Animation
361	361	Drama
663	663	Musical
335	335	Drama
3055	3055	Drama
359	359	Comedy
1421	1421	Comedy
358	358	Adventure
849	849	Comedy
369	369	Drama
994	994	Horror
735	735	Comedy
1205	1205	Comedy
1344	1344	Comedy
331	331	Comedy
1951	1951	Comedy
326	326	Action
360	360	Musical
340	340	Comedy
339	339	Comedy
664	664	Comedy
363	363	Adventure
368	368	Animation
1638	1638	Animation
341	341	Animation
1998	1998	Animation
352	352	Comedy
1796	1796	Drama
329	329	Animation
1938	1938	Drama
330	330	Animation
367	367	Comedy
1150	1150	Comedy
353	353	Animation
567	567	Comedy
1157	1157	Comedy
336	336	Comedy
1277	1277	Drama
1047	1047	Action
376	376	Action
379	379	Action
443	443	Drama
1557	1557	Drama
528	528	Animation
454	454	Drama
424	424	Drama
1525	1525	Adventure
425	425	Drama
3400	3400	Drama
1890	1890	Drama
1489	1489	War
450	450	Comedy
601	601	Drama
441	441	Drama
631	631	Comedy
409	409	Drama
805	805	Drama
436	436	Drama
2427	2427	Drama
385	385	Drama
860	860	Drama
431	431	Drama
913	913	Horror
389	389	Drama
427	427	Drama
394	394	Drama
395	395	Drama
579	579	Comedy
411	411	Drama
418	418	Drama
455	455	Drama
433	433	Drama
516	516	Comedy
405	405	Drama
1888	1888	Drama
417	417	Drama
2666	2666	Drama
457	457	Drama
1243	1243	Drama
426	426	Drama
2651	2651	Drama
396	396	Drama
2590	2590	Drama
1771	1771	Drama
399	399	Drama
1513	1513	Adventure
1947	1947	Drama
488	488	Comedy
485	485	Drama
946	946	Comedy
466	466	Comedy
1226	1226	Comedy
489	489	Drama
943	943	Comedy
469	469	Drama
1142	1142	Comedy
462	462	Drama
1151	1151	Comedy
458	458	Comedy
676	676	Animation
548	548	Animation
702	702	Drama
1374	1374	Drama
197	197	Action
510	510	Drama
600	600	Drama
1227	1227	Drama
657	657	Action
498	498	Drama
648	648	Action
685	685	Action
533	533	Drama
521	521	Drama
1571	1571	Comedy
629	629	Drama
547	547	Animation
643	643	Drama
508	508	Comedy
1397	1397	Musical
511	511	Comedy
666	666	Comedy
1361	1361	Drama
668	668	Comedy
1247	1247	Animation
544	544	Action
935	935	Adventure
582	582	Comedy
710	710	Action
506	506	Comedy
1949	1949	Drama
728	728	Comedy
595	595	Adventure
1524	1524	Adventure
652	652	Comedy
2686	2686	Comedy
692	692	Action
564	564	Comedy
1154	1154	Comedy
609	609	Animation
674	674	Comedy
675	675	Comedy
779	779	Adventure
492	492	Comedy
623	623	Comedy
684	684	Drama
553	553	Comedy
545	545	Animation
686	686	Animation
605	605	Comedy
1270	1270	Comedy
507	507	Animation
654	654	Adventure
570	570	Action
1517	1517	Adventure
2933	2933	Horror
640	640	Comedy
