Id	Label	Category
22	22	Comedy
1625	1625	Action
37	37	Animation
3	3	Drama
2044	2044	Comedy
0	0	Drama
613	613	Comedy
21	21	Animation
23	23	Drama
44	44	Action
13	13	Comedy
9	9	Adventure
149	149	Drama
43	43	Action
1937	1937	Comedy
48	48	Action
399	399	Drama
14	14	Musical
1814	1814	Drama
39	39	Drama
110	110	Comedy
45	45	Animation
993	993	Horror
26	26	Animation
191	191	Animation
19	19	Comedy
365	365	Comedy
52	52	Drama
400	400	Drama
50	50	Animation
1612	1612	Horror
46	46	Animation
955	955	Animation
5	5	Action
733	733	Comedy
8	8	Animation
12	12	Drama
1109	1109	Comedy
120	120	Action
33	33	Animation
190	190	Comedy
34	34	Animation
531	531	Animation
1315	1315	Drama
64	64	Action
145	145	Action
100	100	Drama
536	536	Animation
157	157	Drama
601	601	Drama
99	99	Comedy
164	164	Comedy
161	161	Drama
121	121	Drama
391	391	Drama
98	98	Drama
248	248	Drama
87	87	Action
602	602	Drama
81	81	Drama
272	272	Comedy
459	459	Comedy
117	117	Action
80	80	Adventure
384	384	Drama
124	124	Action
141	141	Action
471	471	Action
75	75	Action
444	444	Comedy
685	685	Action
58	58	Action
1068	1068	Comedy
60	60	Action
812	812	Comedy
189	189	Comedy
199	199	Action
637	637	Action
172	172	Action
201	201	Adventure
163	163	Comedy
629	629	Drama
520	520	Animation
302	302	Comedy
315	315	Drama
726	726	Horror
243	243	Comedy
327	327	Action
936	936	Animation
245	245	Comedy
1574	1574	Comedy
322	322	Animation
323	323	Drama
317	317	Drama
619	619	Animation
310	310	Adventure
449	449	Drama
479	479	Drama
255	255	Comedy
707	707	Comedy
279	279	Horror
548	548	Animation
458	458	Comedy
330	330	Animation
1638	1638	Animation
328	328	Adventure
962	962	Animation
345	345	Comedy
504	504	Comedy
832	832	Drama
571	571	Comedy
1028	1028	Horror
415	415	Action
483	483	Drama
451	451	Drama
802	802	Adventure
2273	2273	Drama
564	564	Comedy
450	450	Comedy
1345	1345	Comedy
448	448	Drama
1475	1475	Drama
473	473	Drama
675	675	Comedy
476	476	Animation
273	273	Drama
470	470	Comedy
706	706	Comedy
765	765	Adventure
607	607	Action
1000	1000	Comedy
547	547	Animation
2792	2792	Horror
527	527	Action
1733	1733	Drama
717	717	Action
1796	1796	Drama
674	674	Comedy
561	561	Adventure
940	940	Animation
559	559	Animation
617	617	Adventure
676	676	Animation
721	721	Adventure
654	654	Adventure
568	568	Adventure
2316	2316	Drama
793	793	Comedy
678	678	Adventure
616	616	Action
926	926	Adventure
704	704	Action
509	509	Action
535	535	Adventure
608	608	Animation
1201	1201	Drama
1436	1436	Drama
814	814	Comedy
1027	1027	Comedy
799	799	Comedy
834	834	Comedy
787	787	Drama
953	953	Animation
961	961	Comedy
968	968	Drama
2828	2828	Documentary
1002	1002	Comedy
1229	1229	Comedy
1507	1507	Animation
2377	2377	Drama
2979	2979	Comedy
1928	1928	Drama
1941	1941	Action
