Id	Label	Category
22	22	Comedy
1333	1333	Comedy
27	27	Drama
626	626	Comedy
3	3	Drama
1334	1334	Comedy
47	47	Drama
190	190	Comedy
44	44	Action
236	236	Action
9	9	Adventure
1028	1028	Horror
43	43	Action
161	161	Drama
48	48	Action
1431	1431	Drama
42	42	Drama
314	314	Comedy
14	14	Musical
107	107	Action
39	39	Drama
64	64	Action
50	50	Animation
372	372	Action
5	5	Action
1632	1632	Adventure
23	23	Drama
361	361	Drama
40	40	Animation
4	4	Animation
68	68	Action
120	120	Action
1504	1504	Drama
157	157	Drama
99	99	Comedy
1298	1298	Romance
87	87	Action
474	474	Animation
110	110	Comedy
117	117	Action
143	143	Drama
193	193	Action
94	94	Action
762	762	Adventure
131	131	Action
707	707	Comedy
67	67	Action
175	175	Action
126	126	Comedy
799	799	Comedy
160	160	Comedy
602	602	Drama
2609	2609	Horror
92	92	Action
548	548	Animation
141	141	Action
105	105	Action
399	399	Drama
356	356	Drama
114	114	Action
58	58	Action
1861	1861	Comedy
846	846	Comedy
82	82	Action
601	601	Drama
658	658	Musical
408	408	Drama
183	183	Action
201	201	Adventure
191	191	Animation
843	843	Drama
276	276	Drama
1128	1128	Comedy
216	216	Drama
302	302	Comedy
384	384	Drama
273	273	Drama
463	463	Drama
1385	1385	Romance
354	354	Musical
1308	1308	Action
541	541	War
385	385	Drama
637	637	Action
450	450	Comedy
566	566	Drama
758	758	Adventure
552	552	Drama
525	525	Comedy
841	841	Animation
607	607	Action
1507	1507	Animation
1718	1718	Drama
2791	2791	Horror
665	665	Action
710	710	Action
674	674	Comedy
675	675	Comedy
2688	2688	Animation
578	578	Comedy
663	663	Musical
1029	1029	Horror
583	583	Action
653	653	Drama
897	897	Comedy
1283	1283	Comedy
1623	1623	Comedy
2783	2783	Comedy
1607	1607	Horror
