Source	Target	Weight
22	48	1.0
37	2076	1.0
27	508	1.0
7	629	1.0
44	91	1.0
9	1283	1.0
48	26	1.0
14	45	1.0
39	75	1.0
45	35	1.0
26	160	1.0
19	611	1.0
13	5	1.0
50	548	1.0
15	67	1.0
46	619	1.0
20	273	1.0
5	322	1.0
8	157	1.0
10	14	1.0
40	248	1.0
33	330	1.0
16	385	1.0
35	2135	1.0
32	949	1.0
25	10	1.0
64	107	1.0
157	40	1.0
99	87	1.0
87	81	1.0
81	2102	1.0
117	44	1.0
143	8	1.0
91	64	1.0
67	123	1.0
126	469	1.0
160	346	1.0
124	60	1.0
92	3101	1.0
138	1150	1.0
62	145	1.0
107	124	1.0
75	7	1.0
145	674	1.0
156	27	1.0
150	859	1.0
60	175	1.0
82	1480	1.0
125	1195	1.0
175	431	1.0
191	345	1.0
273	757	1.0
243	15	1.0
221	39	1.0
248	20	1.0
322	372	1.0
204	50	1.0
255	126	1.0
361	13	1.0
360	1513	1.0
330	46	1.0
348	812	1.0
346	99	1.0
345	138	1.0
340	579	1.0
385	459	1.0
431	531	1.0
372	466	1.0
459	221	1.0
479	92	1.0
466	204	1.0
469	16	1.0
548	479	1.0
542	499	1.0
592	1847	1.0
677	586	1.0
629	601	1.0
508	1417	1.0
666	682	1.0
611	654	1.0
536	33	1.0
692	536	1.0
674	785	1.0
675	592	1.0
619	37	1.0
545	348	1.0
682	360	1.0
721	542	1.0
713	150	1.0
499	82	1.0
654	551	1.0
626	340	1.0
579	666	1.0
586	721	1.0
670	677	1.0
596	670	1.0
531	62	1.0
572	1556	1.0
551	545	1.0
601	19	1.0
812	596	1.0
859	675	1.0
785	713	1.0
949	572	1.0
1003	361	1.0
1150	1420	1.0
1195	1759	1.0
1289	143	1.0
1283	1289	1.0
1325	9	1.0
1420	626	1.0
757	255	1.0
1417	191	1.0
1480	1541	1.0
1513	25	1.0
1541	125	1.0
1556	2071	1.0
1759	156	1.0
1847	1325	1.0
2076	32	1.0
2071	1003	1.0
2102	117	1.0
2135	692	1.0
3101	243	1.0
