Id	Label	Category
22	22	Comedy
988	988	Action
47	47	Drama
247	247	Horror
0	0	Drama
656	656	Action
44	44	Action
601	601	Drama
9	9	Adventure
99	99	Comedy
41	41	Drama
984	984	Drama
48	48	Action
81	81	Drama
42	42	Drama
322	322	Animation
39	39	Drama
231	231	Drama
26	26	Animation
90	90	Drama
13	13	Comedy
385	385	Drama
50	50	Animation
292	292	Drama
5	5	Action
23	23	Drama
64	64	Action
40	40	Animation
445	445	Drama
120	120	Action
271	271	Comedy
152	152	Drama
83	83	Drama
1138	1138	Comedy
100	100	Drama
487	487	Action
157	157	Drama
1846	1846	Drama
87	87	Action
121	121	Drama
139	139	Drama
1084	1084	Action
124	124	Action
481	481	Comedy
117	117	Action
823	823	Drama
143	143	Drama
991	991	Action
110	110	Comedy
154	154	Comedy
422	422	Drama
131	131	Action
72	72	Comedy
187	187	Adventure
67	67	Action
54	54	Drama
308	308	Comedy
116	116	Adventure
141	141	Action
159	159	Comedy
629	629	Drama
126	126	Comedy
540	540	Comedy
156	156	Action
369	369	Drama
92	92	Action
968	968	Drama
745	745	Drama
75	75	Action
465	465	Drama
197	197	Action
172	172	Action
537	537	Comedy
170	170	Comedy
248	248	Drama
163	163	Comedy
1600	1600	Horror
1028	1028	Horror
243	243	Comedy
651	651	Action
2544	2544	Drama
304	304	Drama
450	450	Comedy
1030	1030	Drama
323	323	Drama
357	357	Drama
280	280	Drama
288	288	Comedy
1364	1364	Drama
314	314	Comedy
1852	1852	Comedy
270	270	Comedy
209	209	Drama
1844	1844	Drama
332	332	Comedy
361	361	Drama
488	488	Comedy
449	449	Drama
1411	1411	Drama
384	384	Drama
381	381	Drama
453	453	Drama
200	200	Action
1355	1355	Drama
380	380	Action
1508	1508	Drama
472	472	Drama
702	702	Drama
479	479	Drama
692	692	Action
607	607	Action
648	648	Action
1241	1241	Drama
1470	1470	Comedy
618	618	Drama
602	602	Drama
3433	3433	Horror
128	128	Action
731	731	Documentary
1489	1489	War
194	194	Action
1431	1431	Drama
1432	1432	Drama
1320	1320	Drama
