Source	Target	Weight
22	195	1.0
44	117	1.0
9	758	1.0
48	39	1.0
39	2342	1.0
26	64	1.0
6	325	1.0
50	23	1.0
5	172	1.0
23	1320	1.0
4	726	1.0
120	656	1.0
64	695	1.0
157	121	1.0
99	157	1.0
149	248	1.0
121	323	1.0
87	1032	1.0
81	2281	1.0
117	193	1.0
143	2489	1.0
80	185	1.0
148	1076	1.0
104	133	1.0
116	595	1.0
74	874	1.0
133	87	1.0
160	2904	1.0
124	74	1.0
92	160	1.0
62	685	1.0
107	865	1.0
140	1540	1.0
145	913	1.0
58	770	1.0
113	150	1.0
150	496	1.0
137	250	1.0
93	785	1.0
60	558	1.0
119	328	1.0
82	719	1.0
125	602	1.0
187	678	1.0
185	187	1.0
172	802	1.0
175	925	1.0
179	561	1.0
173	513	1.0
184	58	1.0
190	753	1.0
163	322	1.0
169	1402	1.0
276	302	1.0
216	1471	1.0
302	456	1.0
315	4	1.0
273	851	1.0
202	797	1.0
257	268	1.0
268	366	1.0
201	2094	1.0
300	1041	1.0
265	986	1.0
248	143	1.0
322	693	1.0
323	450	1.0
250	1517	1.0
317	904	1.0
312	81	1.0
251	231	1.0
231	265	1.0
288	1086	1.0
295	216	1.0
254	780	1.0
361	48	1.0
349	361	1.0
358	145	1.0
366	841	1.0
325	116	1.0
328	50	1.0
346	300	1.0
456	793	1.0
450	251	1.0
431	175	1.0
401	137	1.0
446	1476	1.0
433	149	1.0
435	380	1.0
474	703	1.0
380	607	1.0
461	2483	1.0
487	99	1.0
463	1251	1.0
459	829	1.0
479	911	1.0
471	586	1.0
607	859	1.0
542	1102	1.0
655	120	1.0
193	550	1.0
693	503	1.0
195	124	1.0
501	196	1.0
685	26	1.0
703	190	1.0
544	570	1.0
554	878	1.0
710	935	1.0
595	1377	1.0
520	1527	1.0
699	777	1.0
674	1029	1.0
561	184	1.0
584	615	1.0
669	1009	1.0
721	704	1.0
719	1438	1.0
713	113	1.0
570	581	1.0
558	691	1.0
499	1539	1.0
581	1145	1.0
647	401	1.0
496	958	1.0
656	501	1.0
586	254	1.0
670	273	1.0
695	479	1.0
583	639	1.0
651	858	1.0
602	1087	1.0
615	998	1.0
526	471	1.0
639	2143	1.0
661	928	1.0
513	778	1.0
678	1310	1.0
691	713	1.0
704	60	1.0
503	1352	1.0
550	898	1.0
200	22	1.0
726	459	1.0
770	173	1.0
762	9	1.0
780	910	1.0
764	970	1.0
777	1028	1.0
778	710	1.0
763	912	1.0
793	315	1.0
797	669	1.0
800	1148	1.0
803	1842	1.0
841	803	1.0
809	1844	1.0
829	852	1.0
802	1105	1.0
859	1852	1.0
858	317	1.0
904	62	1.0
874	651	1.0
865	431	1.0
911	918	1.0
912	884	1.0
918	358	1.0
898	200	1.0
878	107	1.0
913	554	1.0
884	542	1.0
891	6	1.0
893	699	1.0
915	474	1.0
928	674	1.0
925	526	1.0
910	1306	1.0
785	1110	1.0
945	764	1.0
971	2773	1.0
958	499	1.0
985	82	1.0
977	1854	1.0
970	1524	1.0
935	544	1.0
986	1046	1.0
196	1632	1.0
1028	1548	1.0
998	763	1.0
1029	584	1.0
846	446	1.0
1009	800	1.0
1086	295	1.0
1041	583	1.0
1076	1553	1.0
1087	92	1.0
1047	169	1.0
1046	104	1.0
1105	977	1.0
851	202	1.0
1110	762	1.0
1102	1487	1.0
1145	985	1.0
1148	257	1.0
1251	346	1.0
1256	276	1.0
1299	2009	1.0
1310	5	1.0
1306	661	1.0
753	163	1.0
1395	971	1.0
1402	2677	1.0
1352	44	1.0
1377	945	1.0
1471	809	1.0
1438	119	1.0
1432	312	1.0
1476	670	1.0
1487	721	1.0
852	846	1.0
1517	1525	1.0
1524	2332	1.0
1527	2203	1.0
1525	1047	1.0
1548	125	1.0
1539	93	1.0
1536	463	1.0
1540	179	1.0
1553	435	1.0
1632	80	1.0
1705	201	1.0
1320	487	1.0
1032	1432	1.0
1842	1705	1.0
1852	461	1.0
1844	520	1.0
758	655	1.0
1854	891	1.0
2009	288	1.0
2094	915	1.0
2143	893	1.0
2203	2348	1.0
2281	1299	1.0
2332	140	1.0
2348	1395	1.0
2342	1256	1.0
2483	1536	1.0
2489	148	1.0
2677	433	1.0
2773	647	1.0
