Id	Label	Category
22	22	Comedy
162	162	Comedy
7	7	Comedy
458	458	Comedy
0	0	Drama
117	117	Action
44	44	Action
64	64	Action
9	9	Adventure
480	480	Animation
43	43	Action
1000	1000	Comedy
41	41	Drama
1655	1655	Action
48	48	Action
242	242	Action
42	42	Drama
201	201	Adventure
39	39	Drama
322	322	Animation
19	19	Comedy
742	742	Comedy
1	1	Animation
306	306	Comedy
13	13	Comedy
314	314	Comedy
50	50	Animation
2531	2531	Drama
15	15	Comedy
194	194	Action
20	20	Comedy
1051	1051	Comedy
5	5	Action
537	537	Comedy
40	40	Animation
733	733	Comedy
33	33	Animation
84	84	Comedy
29	29	Animation
655	655	Adventure
4	4	Animation
248	248	Drama
120	120	Action
292	292	Drama
651	651	Action
123	123	Comedy
1089	1089	Comedy
83	83	Drama
809	809	Comedy
157	157	Drama
323	323	Drama
99	99	Comedy
1931	1931	Documentary
121	121	Drama
1192	1192	Comedy
63	63	Drama
592	592	Comedy
161	161	Drama
361	361	Drama
190	190	Comedy
128	128	Action
1320	1320	Drama
90	90	Drama
280	280	Drama
91	91	Drama
706	706	Comedy
154	154	Comedy
752	752	Comedy
61	61	Drama
629	629	Drama
67	67	Action
2409	2409	Drama
104	104	Drama
1023	1023	Comedy
78	78	Drama
1067	1067	Comedy
85	85	Comedy
728	728	Comedy
133	133	Comedy
178	178	Western
735	735	Comedy
126	126	Comedy
317	317	Drama
122	122	Comedy
160	160	Comedy
995	995	Horror
110	110	Comedy
130	130	Comedy
638	638	Comedy
72	72	Comedy
444	444	Comedy
124	124	Action
92	92	Action
185	185	Adventure
141	141	Action
254	254	Sci-Fi
138	138	Action
175	175	Action
62	62	Action
527	527	Action
107	107	Action
273	273	Drama
75	75	Action
665	665	Action
140	140	Action
378	378	Action
145	145	Action
704	704	Action
114	114	Action
111	111	Action
326	326	Action
58	58	Action
713	713	Action
113	113	Action
746	746	Action
60	60	Action
929	929	Action
186	186	Comedy
180	180	Action
943	943	Comedy
961	961	Comedy
172	172	Action
1084	1084	Action
1035	1035	Comedy
188	188	Action
184	184	Adventure
1421	1421	Comedy
255	255	Comedy
170	170	Comedy
163	163	Comedy
2027	2027	Drama
169	169	Comedy
168	168	Comedy
182	182	Comedy
582	582	Comedy
165	165	Comedy
1268	1268	Comedy
191	191	Animation
785	785	Comedy
302	302	Comedy
1908	1908	Comedy
212	212	Comedy
1009	1009	Comedy
321	321	Comedy
866	866	Drama
271	271	Comedy
494	494	Drama
1806	1806	Comedy
243	243	Comedy
319	319	Drama
235	235	Horror
1060	1060	Comedy
301	301	Comedy
1930	1930	Drama
221	221	Animation
1404	1404	Comedy
266	266	Documentary
245	245	Comedy
299	299	Action
1345	1345	Comedy
308	308	Comedy
453	453	Drama
240	240	Comedy
683	683	Comedy
2828	2828	Documentary
203	203	Comedy
431	431	Drama
450	450	Comedy
250	250	Drama
1830	1830	Drama
274	274	Drama
601	601	Drama
204	204	Comedy
288	288	Comedy
310	310	Adventure
272	272	Comedy
408	408	Drama
1142	1142	Comedy
470	470	Comedy
503	503	Comedy
295	295	Comedy
682	682	Comedy
474	474	Animation
236	236	Action
586	586	Action
874	874	Horror
305	305	Comedy
1266	1266	Comedy
1803	1803	Comedy
365	365	Comedy
1256	1256	Drama
330	330	Animation
354	354	Musical
327	327	Action
1852	1852	Comedy
379	379	Action
616	616	Action
381	381	Drama
1507	1507	Animation
1036	1036	Action
504	504	Comedy
447	447	Comedy
412	412	Comedy
697	697	Comedy
421	421	Comedy
1156	1156	Comedy
413	413	Adventure
1146	1146	Comedy
414	414	Animation
1347	1347	Animation
476	476	Animation
488	488	Comedy
372	372	Action
1471	1471	Drama
478	478	Comedy
2177	2177	Comedy
459	459	Comedy
