Id	Label	Category
31	31	Drama
27	27	Drama
22	22	Comedy
120	120	Action
623	623	Comedy
36	36	Drama
117	117	Action
3	3	Drama
774	774	Adventure
48	48	Action
99	99	Comedy
18	18	Drama
49	49	Animation
768	768	Action
50	50	Animation
472	472	Drama
23	23	Drama
92	92	Action
40	40	Animation
248	248	Drama
16	16	Animation
1512	1512	Animation
194	194	Action
157	157	Drama
121	121	Drama
139	139	Drama
87	87	Action
384	384	Drama
81	81	Drama
385	385	Drama
2806	2806	Horror
67	67	Action
372	372	Action
116	116	Adventure
124	124	Action
85	85	Comedy
1320	1320	Drama
110	110	Comedy
107	107	Action
451	451	Drama
141	141	Action
377	377	Action
138	138	Action
670	670	Adventure
146	146	Action
62	62	Action
997	997	Horror
58	58	Action
75	75	Action
987	987	Action
105	105	Action
641	641	Drama
114	114	Action
1509	1509	Animation
154	154	Comedy
60	60	Action
1680	1680	Horror
178	178	Western
322	322	Animation
171	171	Adventure
329	329	Animation
179	179	Action
293	293	Drama
1475	1475	Drama
273	273	Drama
1500	1500	Documentary
250	250	Drama
2257	2257	Horror
316	316	Horror
255	255	Comedy
330	330	Animation
284	284	Animation
613	613	Comedy
1957	1957	Drama
419	419	Drama
429	429	Drama
391	391	Drama
406	406	Drama
1655	1655	Action
441	441	Drama
469	469	Drama
454	454	Drama
373	373	Action
395	395	Drama
971	971	Action
455	455	Drama
486	486	Drama
1836	1836	Drama
463	463	Drama
482	482	Action
862	862	Action
1634	1634	Animation
464	464	Drama
2240	2240	Comedy
479	479	Drama
491	491	Drama
823	823	Drama
511	511	Comedy
498	498	Drama
1854	1854	Adventure
746	746	Action
729	729	Comedy
1813	1813	Comedy
790	790	Comedy
835	835	Western
820	820	Comedy
2024	2024	Action
902	902	Action
903	903	Action
914	914	Comedy
1565	1565	Comedy
1514	1514	Comedy
1027	1027	Comedy
1095	1095	Drama
1150	1150	Comedy
1499	1499	Comedy
1736	1736	Action
1536	1536	Action
1825	1825	Horror
2484	2484	Comedy
2023	2023	Action
