Source	Target	Weight
31	157	1.0
22	64	1.0
0	31	1.0
44	117	1.0
9	472	1.0
41	280	1.0
48	322	1.0
39	26	1.0
26	2186	1.0
4	1796	1.0
64	539	1.0
100	1046	1.0
157	1113	1.0
121	273	1.0
87	1228	1.0
81	323	1.0
117	124	1.0
154	622	1.0
133	469	1.0
124	22	1.0
107	763	1.0
150	499	1.0
60	107	1.0
189	248	1.0
175	677	1.0
170	212	1.0
216	9	1.0
212	459	1.0
273	381	1.0
202	669	1.0
243	202	1.0
253	841	1.0
235	221	1.0
301	235	1.0
221	201	1.0
201	44	1.0
248	41	1.0
322	562	1.0
323	733	1.0
250	1863	1.0
317	92	1.0
280	648	1.0
361	456	1.0
432	48	1.0
456	170	1.0
384	154	1.0
381	637	1.0
450	100	1.0
385	1415	1.0
401	446	1.0
395	39	1.0
446	243	1.0
459	788	1.0
472	432	1.0
469	189	1.0
562	976	1.0
677	60	1.0
648	250	1.0
622	728	1.0
527	385	1.0
544	1818	1.0
675	544	1.0
669	1159	1.0
539	175	1.0
499	675	1.0
637	726	1.0
601	450	1.0
726	317	1.0
733	133	1.0
728	395	1.0
763	785	1.0
841	301	1.0
888	384	1.0
884	150	1.0
785	884	1.0
976	81	1.0
788	4	1.0
1046	216	1.0
1113	121	1.0
1159	253	1.0
1228	1306	1.0
1306	361	1.0
1415	888	1.0
1507	401	1.0
1796	2010	1.0
1818	2157	1.0
1863	527	1.0
2010	1507	1.0
2157	601	1.0
2186	2919	1.0
2919	0	1.0
