Source	Target	Weight
22	1097	1.0
27	1011	1.0
3	1717	1.0
7	79	1.0
0	540	1.0
44	607	1.0
9	61	1.0
41	733	1.0
48	472	1.0
18	385	1.0
19	201	1.0
13	711	1.0
49	1050	1.0
50	170	1.0
15	990	1.0
46	629	1.0
5	1084	1.0
8	1001	1.0
12	1095	1.0
23	463	1.0
10	92	1.0
40	314	1.0
33	1042	1.0
35	951	1.0
4	401	1.0
30	1196	1.0
34	419	1.0
32	475	1.0
25	125	1.0
120	117	1.0
64	189	1.0
83	200	1.0
100	1810	1.0
157	50	1.0
99	273	1.0
121	271	1.0
73	590	1.0
87	2622	1.0
81	280	1.0
117	100	1.0
128	753	1.0
143	1835	1.0
91	432	1.0
80	57	1.0
61	1298	1.0
116	30	1.0
57	19	1.0
85	931	1.0
133	110	1.0
110	1415	1.0
124	677	1.0
92	250	1.0
141	408	1.0
138	849	1.0
146	539	1.0
62	1591	1.0
107	116	1.0
75	221	1.0
105	997	1.0
140	1247	1.0
114	669	1.0
58	140	1.0
118	781	1.0
113	508	1.0
79	2609	1.0
60	964	1.0
119	1273	1.0
153	2703	1.0
76	546	1.0
82	2184	1.0
125	1101	1.0
189	182	1.0
178	121	1.0
186	1007	1.0
185	1292	1.0
172	163	1.0
175	146	1.0
171	1675	1.0
179	411	1.0
173	816	1.0
176	427	1.0
190	197	1.0
162	374	1.0
170	99	1.0
163	41	1.0
183	33	1.0
169	482	1.0
182	80	1.0
276	1291	1.0
216	1333	1.0
302	675	1.0
271	449	1.0
293	1365	1.0
273	450	1.0
239	770	1.0
243	5	1.0
253	1055	1.0
257	1114	1.0
268	1548	1.0
235	176	1.0
221	888	1.0
201	648	1.0
248	81	1.0
322	284	1.0
250	1135	1.0
316	62	1.0
255	281	1.0
280	1705	1.0
288	379	1.0
281	105	1.0
314	238	1.0
295	1806	1.0
236	85	1.0
238	141	1.0
284	133	1.0
361	528	1.0
369	582	1.0
329	2025	1.0
330	288	1.0
328	581	1.0
356	2665	1.0
337	1649	1.0
333	708	1.0
432	1830	1.0
444	2322	1.0
375	107	1.0
379	114	1.0
456	524	1.0
449	124	1.0
384	18	1.0
419	255	1.0
428	1796	1.0
425	793	1.0
408	384	1.0
450	1776	1.0
385	425	1.0
401	316	1.0
427	138	1.0
452	153	1.0
411	835	1.0
418	2183	1.0
405	511	1.0
457	767	1.0
426	1783	1.0
455	2844	1.0
474	3	1.0
380	44	1.0
461	858	1.0
488	172	1.0
463	902	1.0
482	7	1.0
478	377	1.0
459	9	1.0
472	3490	1.0
479	1147	1.0
475	2285	1.0
469	10	1.0
471	428	1.0
458	32	1.0
607	904	1.0
548	12	1.0
541	1004	1.0
562	1364	1.0
193	190	1.0
677	322	1.0
540	91	1.0
197	1299	1.0
600	740	1.0
604	653	1.0
648	1722	1.0
629	2257	1.0
525	46	1.0
685	257	1.0
508	829	1.0
641	23	1.0
511	682	1.0
666	405	1.0
504	564	1.0
590	551	1.0
668	1368	1.0
544	2296	1.0
554	2129	1.0
582	999	1.0
710	15	1.0
652	157	1.0
520	186	1.0
692	504	1.0
564	13	1.0
675	1995	1.0
528	548	1.0
492	1778	1.0
669	2746	1.0
539	330	1.0
619	554	1.0
617	2148	1.0
676	1331	1.0
545	1173	1.0
507	523	1.0
563	1804	1.0
682	27	1.0
522	520	1.0
721	666	1.0
708	2218	1.0
558	2205	1.0
534	634	1.0
597	1239	1.0
581	1255	1.0
634	1395	1.0
523	1735	1.0
546	729	1.0
515	1861	1.0
530	452	1.0
606	1621	1.0
636	198	1.0
524	458	1.0
670	248	1.0
602	1553	1.0
526	333	1.0
513	850	1.0
596	507	1.0
653	874	1.0
550	1028	1.0
200	243	1.0
711	1105	1.0
551	619	1.0
514	3469	1.0
601	1833	1.0
746	169	1.0
726	60	1.0
733	83	1.0
729	1921	1.0
748	2636	1.0
740	1644	1.0
781	455	1.0
770	544	1.0
767	2058	1.0
793	469	1.0
797	2164	1.0
811	235	1.0
816	337	1.0
821	58	1.0
805	788	1.0
835	1009	1.0
829	171	1.0
374	1016	1.0
902	1536	1.0
888	479	1.0
908	461	1.0
858	989	1.0
904	193	1.0
874	216	1.0
856	685	1.0
883	1594	1.0
925	1370	1.0
897	25	1.0
198	185	1.0
950	1106	1.0
951	179	1.0
981	526	1.0
931	175	1.0
946	369	1.0
964	1040	1.0
196	1005	1.0
999	692	1.0
997	670	1.0
1031	1825	1.0
1007	534	1.0
1017	883	1.0
1004	143	1.0
1028	602	1.0
990	183	1.0
1001	994	1.0
1016	1380	1.0
994	1360	1.0
1005	1323	1.0
989	1087	1.0
1029	2150	1.0
788	492	1.0
1009	113	1.0
1011	1401	1.0
1084	1155	1.0
377	1665	1.0
1086	641	1.0
1050	1659	1.0
1045	1047	1.0
1058	1652	1.0
1076	1593	1.0
1055	668	1.0
1040	49	1.0
1083	119	1.0
1087	1831	1.0
1062	1541	1.0
1047	805	1.0
1113	2356	1.0
1106	1913	1.0
1109	1667	1.0
1105	1154	1.0
1097	488	1.0
1101	2179	1.0
1135	75	1.0
1095	525	1.0
1114	925	1.0
1155	64	1.0
1158	652	1.0
1154	1158	1.0
783	562	1.0
1147	34	1.0
1273	596	1.0
1247	35	1.0
1239	1045	1.0
1215	253	1.0
1184	1539	1.0
850	2144	1.0
1173	1215	1.0
1182	514	1.0
1255	120	1.0
1196	471	1.0
1291	604	1.0
1299	0	1.0
1292	856	1.0
1298	1840	1.0
1308	162	1.0
1331	380	1.0
1333	1431	1.0
1323	8	1.0
1401	2013	1.0
753	783	1.0
1395	981	1.0
1415	40	1.0
1360	601	1.0
1368	329	1.0
1380	522	1.0
1357	1439	1.0
1365	908	1.0
1370	950	1.0
1364	1308	1.0
849	821	1.0
1439	636	1.0
1431	73	1.0
1498	1724	1.0
1480	1990	1.0
1487	173	1.0
1548	2203	1.0
1539	1062	1.0
1541	897	1.0
782	293	1.0
1536	444	1.0
1553	1357	1.0
1591	295	1.0
1575	2919	1.0
1634	1031	1.0
1649	1083	1.0
1621	1980	1.0
1652	82	1.0
1644	2907	1.0
1659	456	1.0
1724	1634	1.0
1796	726	1.0
1705	4	1.0
1768	2655	1.0
1722	946	1.0
1735	2681	1.0
1692	2805	1.0
1717	1498	1.0
1759	2016	1.0
